Name,Physical Storage Quantity,Storage Unit,GroupName,Date_week,Month,Stock_Class,Inventory_Cycle,Max_Stock,Weekend,Stock_Utilization
RED BULL,24.0,PC (1 PC),Eaux et Sodas,lundi,2024-09,A,27,96.0,0,0.24999999997395836
RED BULL,8.0,PC (1 PC),Eaux et Sodas,mardi,2024-09,A,27,96.0,0,0.08333333332465279
RED BULL,24.0,PC (1 PC),Eaux et Sodas,mardi,2024-09,A,27,96.0,0,0.24999999997395836
RED BULL,11.0,PC (1 PC),Eaux et Sodas,jeudi,2024-09,A,27,96.0,0,0.11458333332139757
RED BULL,24.0,PC (1 PC),Eaux et Sodas,jeudi,2024-09,A,27,96.0,0,0.24999999997395836
RED BULL,13.0,PC (1 PC),Eaux et Sodas,jeudi,2024-09,A,27,96.0,0,0.13541666665256077
RED BULL,15.0,PC (1 PC),Eaux et Sodas,jeudi,2024-09,A,27,96.0,0,0.15624999998372396
RED BULL,15.0,PC (1 PC),Eaux et Sodas,vendredi,2024-09,A,28,96.0,0,0.15624999998372396
RED BULL,24.0,PC (1 PC),Eaux et Sodas,dimanche,2024-09,A,28,96.0,0,0.24999999997395836
RED BULL,13.0,PC (1 PC),Eaux et Sodas,dimanche,2024-09,A,28,96.0,0,0.13541666665256077
RED BULL,15.0,PC (1 PC),Eaux et Sodas,lundi,2024-09,A,28,96.0,0,0.15624999998372396
RED BULL,12.0,PC (1 PC),Eaux et Sodas,lundi,2024-09,A,28,96.0,0,0.12499999998697918
RED BULL,24.0,PC (1 PC),Eaux et Sodas,lundi,2024-09,A,28,96.0,0,0.24999999997395836
RED BULL,18.0,PC (1 PC),Eaux et Sodas,lundi,2024-09,A,28,96.0,0,0.18749999998046876
RED BULL,72.0,PC (1 PC),Eaux et Sodas,mardi,2024-10,A,28,96.0,0,0.749999999921875
RED BULL,48.0,PC (1 PC),Eaux et Sodas,mardi,2024-10,A,28,96.0,0,0.4999999999479167
RED BULL,8.0,PC (1 PC),Eaux et Sodas,jeudi,2024-10,A,28,96.0,0,0.08333333332465279
RED BULL,12.0,PC (1 PC),Eaux et Sodas,jeudi,2024-10,A,28,96.0,0,0.12499999998697918
RED BULL,10.0,PC (1 PC),Eaux et Sodas,jeudi,2024-10,A,28,96.0,0,0.10416666665581598
RED BULL,24.0,PC (1 PC),Eaux et Sodas,jeudi,2024-10,A,28,96.0,0,0.24999999997395836
RED BULL,16.0,PC (1 PC),Eaux et Sodas,vendredi,2024-10,A,28,96.0,0,0.16666666664930557
RED BULL,18.0,PC (1 PC),Eaux et Sodas,lundi,2024-10,A,29,96.0,0,0.18749999998046876
RED BULL,12.0,PC (1 PC),Eaux et Sodas,lundi,2024-10,A,29,96.0,0,0.12499999998697918
RED BULL,13.0,PC (1 PC),Eaux et Sodas,lundi,2024-10,A,29,96.0,0,0.13541666665256077
RED BULL,14.0,PC (1 PC),Eaux et Sodas,lundi,2024-10,A,29,96.0,0,0.14583333331814238
RED BULL,13.0,PC (1 PC),Eaux et Sodas,lundi,2024-10,A,29,96.0,0,0.13541666665256077
RED BULL,20.0,PC (1 PC),Eaux et Sodas,mardi,2024-10,A,29,96.0,0,0.20833333331163195
RED BULL,12.0,PC (1 PC),Eaux et Sodas,jeudi,2024-10,A,29,96.0,0,0.12499999998697918
RED BULL,9.0,PC (1 PC),Eaux et Sodas,jeudi,2024-10,A,29,96.0,0,0.09374999999023438
RED BULL,12.0,PC (1 PC),Eaux et Sodas,jeudi,2024-10,A,29,96.0,0,0.12499999998697918
RED BULL,5.0,PC (1 PC),Eaux et Sodas,jeudi,2024-10,A,29,96.0,0,0.05208333332790799
RED BULL,12.0,PC (1 PC),Eaux et Sodas,jeudi,2024-10,A,29,96.0,0,0.12499999998697918
RED BULL,8.0,PC (1 PC),Eaux et Sodas,vendredi,2024-10,A,29,96.0,0,0.08333333332465279
RED BULL,48.0,PC (1 PC),Eaux et Sodas,vendredi,2024-10,A,29,96.0,0,0.4999999999479167
RED BULL,9.0,PC (1 PC),Eaux et Sodas,lundi,2024-10,A,29,96.0,0,0.09374999999023438
