Name,Physical Storage Quantity,Storage Unit,GroupName,Date_week,Month,Stock_Class,Inventory_Cycle,Max_Stock
JOUR ET NUIT3/4 BLANC,4.0,PC (1 PC),Alcools,lundi,2025-04,C,47,18.0
DADDY'S CHIPS CLASSIC SEL DE MER 70G,15.0,PC (1 PC),Epicerie,lundi,2025-04,A,47,75.0
KINDER BUENO,30.0,PC (1 PC),Epicerie,lundi,2025-04,A,47,90.0
POCHETTE CROISSANT 15*7*29,2.0,PC (1000 PC),Consommable,lundi,2025-04,C,47,2.0
TIC TAC STRAWBERRY MIX,12.0,PC (1 PC),Epicerie,lundi,2025-04,D,47,24.0
AMANDES GRILEES SALEES 70GR,12.0,PC (1 PC),Fruits Secs,lundi,2025-04,B,47,48.0
POMME DE TERRE,19.0,KG (1 KG),Legumes Frais,lundi,2025-04,A,47,50.0
JOUR ET NUIT ROSE 3/4,4.0,PC (1 PC),Alcools,lundi,2025-04,C,47,18.0
DADDY'S CHIPS SPICY PAPRIKA 70G,15.0,PC (1 PC),Epicerie,lundi,2025-04,A,47,60.0
NUTELLA GO 52 GR,24.0,PC (1 PC),Epicerie,lundi,2025-04,C,47,72.0
GANT EN VINYL  XL,3.0,BTE (100 PC),Hygiène,lundi,2025-04,A,47,1000.0
KINDER T4,20.0,PC (1 PC),Epicerie,lundi,2025-04,B,47,60.0
JOUR ET NUIT3/4 ROUGE,4.0,PC (1 PC),Alcools,lundi,2025-04,D,47,18.0
EAU MINÉRALE 6L,4.0,BTL (1 PC),Eaux et Sodas,lundi,2025-04,A,47,10.0
PUNCH ORANGE 50CL,4.0,PC (1 PC),Eaux et Sodas,lundi,2025-04,B,47,48.0
OIGNION VERT,1.8,KG (1 KG),Legumes Frais,lundi,2025-04,D,47,6.75
MAY 0.5L,264.0,PC (1 PC),Eaux et Sodas,lundi,2025-04,A,47,1680.0
GANT EN VINYL MEDUIM,3.0,BTE (100 PC),Hygiène,lundi,2025-04,A,47,1000.0
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2025-04,A,47,10.0
JAMBON DE DINDE,4.8,KG (1 KG),Charcuterie,lundi,2025-04,A,47,10.8
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,lundi,2025-04,A,47,13.0
LAVETTE COTON,3.0,PC (1 PC),Hygiène,lundi,2025-04,A,47,50.0
BARQUETTE 5L,10.0,PC (1 PC),Consommable,lundi,2025-04,C,47,21.0
VIANDE HACHEE SPECIAL MAIGRE CONGELE KG,9.985,KG (1 KG),Viandes Surgelées,lundi,2025-04,B,47,87.03
LAVETTE COTON,2.0,PC (1 PC),Hygiène,lundi,2025-04,A,47,50.0
PAIN CIABATTA NATURE,20.0,PC (1 PC),Boulangerie_R,lundi,2025-04,A,47,6110.0
JAMBON DE DINDE,2.4,KG (1 KG),Charcuterie,lundi,2025-04,A,47,10.8
AJAX VITRE,1.0,PC (1 PC),Hygiène,lundi,2025-04,A,47,10.0
JOUR ET NUIT ROUGE 1/2,4.0,PC (1 PC),Alcools,lundi,2025-04,C,47,24.0
SERVIETTE EN PAPIER 30*30,18.0,PC (1 PC),Consommable,lundi,2025-04,A,47,72.0
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,lundi,2025-04,A,47,13.0
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,lundi,2025-04,A,47,13.0
STEACK HACHE (PORTION 115GR),8.0,PC (1 KG),Viandes Surgelées,lundi,2025-04,C,47,18.0
SALADE LAITUE TUN,30.4,KG (1 KG),Legumes Frais,lundi,2025-04,A,47,77.0
FRITE SURGELE 9/9 CLASSIC 2.5 KG,10.0,KG (1 KG),Legumes Surgelés,lundi,2025-04,A,47,60.0
SAC SANDWICH DAILY BREAK,1000.0,PC (1 PC),Consommable,lundi,2025-04,B,47,4000.0
PIMENT FORT,5.5,KG,Legumes Frais,lundi,2025-04,A,47,20.25
PERSIL,1.25,KG (1 KG),Legumes Frais,lundi,2025-04,A,47,4.0
SANIT SURF,1.0,PC (1 PC),Hygiène,lundi,2025-04,A,47,5.0
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,lundi,2025-04,A,47,13.0
LAVETTE COTON,3.0,PC (1 PC),Hygiène,lundi,2025-04,A,47,50.0
MAIS EN VRAC,2.0,PC (1 KG),Legumes Frais,lundi,2025-04,C,47,5.0
LAIT UHT DEMI ECREME,12.0,PQT (1 L),Jus Fruit Lait,lundi,2025-04,A,47,82.0
MAY 0.5L,120.0,PC (1 PC),Eaux et Sodas,lundi,2025-04,A,47,1680.0
BROCHETTE BAMBOO 20,2.0,SCH (100 PC),Consommable,lundi,2025-04,C,47,10.0
ESCALOPE POULET PANE CONGELE,4.51,KG (1 KG),Volaille Surgelée,lundi,2025-04,A,47,40.06
SALADE LAITUE TUN,9.45,KG (1 KG),Legumes Frais,lundi,2025-04,A,47,77.0
OEUFS,2.0,PLT (30 PC),Beurre Oeuf Fromage,lundi,2025-04,A,47,10.0
SANIT SURF,1.0,PC (1 PC),Hygiène,lundi,2025-04,A,47,5.0
FILM ETIRABLE,1.0,PC (1 PC),Consommable,lundi,2025-04,A,47,6.0
CURCUMIN MOULU,1.0,SCH (1 KG),Epicerie,lundi,2025-04,D,47,2.0
COURGE,6.6,KG (1 KG),Legumes Frais,lundi,2025-04,B,47,19.0
COURGETTE,1.0,KG (1 KG),Legumes Frais,mardi,2025-04,A,48,7.95
FROMAGE EDAM MEULE,6.9,KG (1 KG),Beurre Oeuf Fromage,mardi,2025-04,B,48,21.65
"THON HV EN BOITE,10.0,""BTE (2,05 KG)"",Conserve de Poisson,mardi,2025-04,B,48,50.0"
MOUTARDE DIJON,6.0,BTE (850 GR),Epicerie,mardi,2025-04,D,48,6.0
TOMATE FRAICHE,53.2,KG (1 KG),Legumes Frais,mardi,2025-04,A,48,83.0
SALADE LAITUE TUN,31.8,KG (1 KG),Legumes Frais,mardi,2025-04,A,48,77.0
BANANE,10.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-04,A,48,51.0
OIGNONS ROUGE,10.1,KG (1 KG),Legumes Frais,mardi,2025-04,A,48,25.9
PIMENT DOUX,3.5,KG (1 KG),Legumes Frais,mardi,2025-04,A,48,20.0
VARIANTES,1.0,SEAU (7 KG),Legumes Frais,mardi,2025-04,D,48,10.0
KIWI,30.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-04,A,48,109.0
HUILE VEGETALE,1.0,BIDON (5 L),Epicerie,mardi,2025-04,A,48,6.0
TOMATE FRAICHE,2.0,KG (1 KG),Legumes Frais,mardi,2025-04,A,48,83.0
OIGNONS BLANC,5.9,KG (1 KG),Legumes Frais,mardi,2025-04,A,48,33.65
PIMENT ROUGE SALLE,5.0,KG (1 KG),Epicerie,mardi,2025-04,B,48,14.0
OLIVE DENOYETE,7.0,KG (1 KG),Epicerie,mardi,2025-04,B,48,10.035
OEUFS,4.0,PLT (30 PC),Beurre Oeuf Fromage,mardi,2025-04,A,48,10.0
CHOUX VERT,2.5,KG (1 KG),Legumes Frais,mardi,2025-04,B,48,6.1
DATTE EN VRAC,2.0,KG,Fruits & Legumes Frais,mardi,2025-04,B,48,4.0
BANANE,14.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-04,A,48,51.0
ORANGE A JUS,80.0,KG (1 KG),Jus Fruit Lait,mardi,2025-04,A,48,121.0
AVOCAT FRUIT PIECE,3.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-04,B,48,15.0
"PATE PAPILLON,7.0,""PQT (0,5 KG)"",Epicerie,mardi,2025-04,D,48,24.0"
CITRON SALLE,1.0,SEAU (7 KG),Legumes Frais,mardi,2025-04,B,48,14.2
SEMOULE FINE,1.0,KG (1 KG),Epicerie,mardi,2025-04,B,48,50.0
OEUFS,2.0,PLT (30 PC),Beurre Oeuf Fromage,mardi,2025-04,A,48,10.0
"TOMATE CONCENTREE EN BOITE,4.0,""BTE (0,8 KG)"",Epicerie,mardi,2025-04,B,48,12.0"
"PATE PAPILLON,10.0,""PQT (0,5 KG)"",Epicerie,mardi,2025-04,D,48,24.0"
FROMAGE MAASDAM EN BLOC,10.0,KG (1 KG),Beurre Oeuf Fromage,mardi,2025-04,B,48,15.0
CHOUX ROUGE,2.55,KG (1 KG),Legumes Frais,mardi,2025-04,A,48,6.95
ROQUETTE FRAIS EN KG,1.0,KG (1 KG),Legumes Frais,mardi,2025-04,B,48,5.35
CONCOMBRE,11.1,KG (1 KG),Legumes Frais,mardi,2025-04,A,48,34.4
FILM ETIRABLE,3.0,PC (1 PC),Consommable,mardi,2025-04,A,48,6.0
"PATE SPAGHETTI,10.0,""PQT (0,5 KG)"",Epicerie,mardi,2025-04,B,48,24.0"
PIMENT DOUX,5.0,KG (1 KG),Legumes Frais,mardi,2025-04,A,48,20.0
"PATE PLUME COURTE,10.0,""PQT (0,5 KG)"",Epicerie,mardi,2025-04,B,48,24.0"
ORANGE A JUS,60.0,KG (1 KG),Jus Fruit Lait,mardi,2025-04,A,48,121.0
POMME DE TERRE,5.0,KG (1 KG),Legumes Frais,mardi,2025-04,A,48,50.0
LOT CAFE GRAIN ESPRESSO ELITE 3,2.0,PC (1 KG),Cafe,mardi,2025-04,A,48,12.0
PAIN CIABATTA NATURE,30.0,PC (1 PC),Boulangerie_R,mardi,2025-04,A,48,6110.0
PAIN HAMBURGER AC,20.0,PC (1 PC),Boulangerie_R,mardi,2025-04,A,48,125.0
MAY 0.5L,1104.0,PC (1 PC),Eaux et Sodas,mardi,2025-04,A,48,1680.0
PAIN HAMBURGER AC,20.0,PC (1 PC),Boulangerie_R,mardi,2025-04,A,48,125.0
OEUFS,4.0,PLT (30 PC),Beurre Oeuf Fromage,mardi,2025-04,A,48,10.0
FROMAGE CHEDDAR EN BLOC,10.3,KG (1 KG),Beurre Oeuf Fromage,mardi,2025-04,A,48,20.0
POMME (FRUIT),2.0,KG (1 KG),Fruits & Legumes Frais,mardi,2025-04,A,48,6.6
LEVURE BOULANGERE NORMALE,1.0,PQT (6 PC),Boulangerie_R,mardi,2025-04,B,48,12.0
SACHET BRETELLES 38X60 MF,50.0,PC (1 PC),Consommable,mardi,2025-04,B,48,225.0
SEL,1.0,PC (1 KG),Epicerie,mardi,2025-04,B,48,7.0
HUILE VEGETALE,4.0,BIDON (5 L),Epicerie,mardi,2025-04,A,48,6.0
CELTIA JET 25CL,18.0,PC (1 PC),Alcools,mardi,2025-04,A,48,144.0
GARCI GAZ 1L,24.0,PC (1 PC),Eaux et Sodas,mardi,2025-04,A,48,60.0
FARINE EN PAQUET,20.0,PC (1 KG),Epicerie,mardi,2025-04,A,48,50.0
BOGA LIME BOITE 24CL,72.0,BTE (1 PC),Eaux et Sodas,mardi,2025-04,A,48,138.0
COCA COLA BOITE 24CL,120.0,PC (1 PC),Eaux et Sodas,mardi,2025-04,A,48,240.0
GOBLET DB 19 CC,1000.0,PC (1 PC),Consommable,mardi,2025-04,A,48,3000.0
GOBLET DB 25 CC,1000.0,PC (1 PC),Consommable,mardi,2025-04,A,48,3000.0
PAIN HAMBURGER AC,10.0,PC (1 PC),Boulangerie_R,mardi,2025-04,A,48,125.0
ANANAS GRAND,6.0,PC,Fruits & Legumes Frais,mardi,2025-04,C,48,10.0
RED BULL,24.0,PC (1 PC),Eaux et Sodas,mardi,2025-04,A,48,96.0
ORANGE A JUS,20.0,KG (1 KG),Jus Fruit Lait,mardi,2025-04,A,48,121.0
MAY 0.5L,120.0,PC (1 PC),Eaux et Sodas,mardi,2025-04,A,48,1680.0
ESCALOPE POULET FRAIS,49.32,KG (1 KG),Volaille Surgelée,mardi,2025-04,A,48,136.28
LOT CAFE GRAIN ESPRESSO ELITE 3,5.0,PC (1 KG),Cafe,mardi,2025-04,A,48,12.0
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,mardi,2025-04,A,48,13.0
SANIT SURF,1.0,PC (1 PC),Hygiène,mardi,2025-04,A,48,5.0
AVOCAT FRUIT PIECE,6.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-04,B,48,15.0
ORANGE A JUS,40.0,KG (1 KG),Jus Fruit Lait,mardi,2025-04,A,48,121.0
LAIT UHT DEMI ECREME,48.0,PQT (1 L),Jus Fruit Lait,mardi,2025-04,A,48,82.0
ORANGE A JUS,20.0,KG (1 KG),Jus Fruit Lait,mardi,2025-04,A,48,121.0
BECK'S JET 24CL,54.0,BTL (1 PC),Alcools,mardi,2025-04,A,48,144.0
FANTA BOITE 24CL,72.0,PC (1 PC),Eaux et Sodas,mardi,2025-04,A,48,120.0
LAIT UHT DEMI ECREME,60.0,PQT (1 L),Jus Fruit Lait,mardi,2025-04,A,48,82.0
COCA COLA BOITE 24CL,168.0,PC (1 PC),Eaux et Sodas,mardi,2025-04,A,48,240.0
ANANAS GRAND,2.0,PC,Fruits & Legumes Frais,mardi,2025-04,C,48,10.0
GOBLET 9 0Z MF,400.0,PC (1 PC),Consommable,mardi,2025-04,A,48,1000.0
sucre en buchette MF 10kg,1.0,KG (1 KG),Cafe,mardi,2025-04,C,48,10.0
ORANGE A JUS,20.0,KG (1 KG),Jus Fruit Lait,mardi,2025-04,A,48,121.0
ROULEAU CAISSE 80*80,5.0,PC (1 PC),Fournitures de Bureau,mardi,2025-04,A,48,60.0
HUILE VEGETALE,1.0,BIDON (5 L),Epicerie,mardi,2025-04,A,48,6.0
GOBLET 6.5 0Z MF,400.0,PC (1 PC),Consommable,mardi,2025-04,B,48,1000.0
HUILE D'OLIVE POMACE,4.75,L (1 L),Epicerie,mardi,2025-04,B,48,19.0
PAIN CIABATTA NATURE,100.0,PC (1 PC),Boulangerie_R,mardi,2025-04,A,48,6110.0
LOT CAFE GRAINS  PUR EXPRESS,2.0,KG (1 KG),Cafe,mardi,2025-04,A,48,10.0
GANT EN VINYL MEDUIM,1.0,BTE (100 PC),Hygiène,mardi,2025-04,A,48,1000.0
ANANAS GRAND,10.0,PC,Fruits & Legumes Frais,mardi,2025-04,C,48,10.0
"SAUCE PESTO PB,1.0,""PC (0,6 KG)"",Epicerie,mardi,2025-04,A,48,2.0"
MAYONAISE,1.0,SEAU (5 L),Beurre Oeuf Fromage,mardi,2025-04,A,48,4.0
KIWI,40.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-04,A,48,109.0
BANANE,6.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-04,A,48,51.0
EAU MINÉRALE 6L,3.0,BTL (1 PC),Eaux et Sodas,mardi,2025-04,A,48,10.0
CUILLIERE NOIRE EJEM,4.0,SCH (100 PC),Consommable,mardi,2025-04,A,48,1000.0
AVOCAT FRUIT PIECE,2.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-04,B,48,15.0
SAUCE A L'AIL PB,2.0,KG (1 KG),Epicerie,mardi,2025-04,A,48,3.0
SAUCE MAYONNAISE PESTO,2.0,PC (1 L),Epicerie,mardi,2025-04,B,48,2.0
KIWI,60.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-04,A,48,109.0
FRAISE FRAIS,3.0,KG (1 KG),Fruits & Legumes Frais,mardi,2025-04,A,48,10.35
LOT CAFE GRAIN GOURMANDISE,4.0,PC (1 KG),Cafe,mardi,2025-04,D,48,8.0
ORANGE A JUS,60.0,KG (1 KG),Jus Fruit Lait,mardi,2025-04,A,48,121.0
BOGA LIME BOITE 24CL,48.0,BTE (1 PC),Eaux et Sodas,mardi,2025-04,A,48,138.0
RED BULL,48.0,PC (1 PC),Eaux et Sodas,mardi,2025-04,A,48,96.0
GARCI GAZ 1L,24.0,PC (1 PC),Eaux et Sodas,mardi,2025-04,A,48,60.0
PAIN CHAWARMA *10,10.0,PQT (10 PC),Boulangerie_R,mardi,2025-04,A,48,30.0
MAY 0.5L,1440.0,PC (1 PC),Eaux et Sodas,mardi,2025-04,A,48,1680.0
FANTA BOITE 24CL,48.0,PC (1 PC),Eaux et Sodas,mardi,2025-04,A,48,120.0
PAIN HAMBURGER AC,20.0,PC,Boulangerie_R,mardi,2025-04,A,48,125.0
POMME (FRUIT),4.0,KG (1 KG),Fruits & Legumes Frais,mardi,2025-04,A,48,6.6
ROULEAU TPE,5.0,PC (1 PC),Fournitures de Bureau,mardi,2025-04,A,48,60.0
"SAUCE AU POIVRE PB,1.0,""SCH (0,5 KG)"",Epicerie,mardi,2025-04,C,48,2.0"
"MARINADE EMINCE DE BOEUF,2.0,""PC (0,15 KG)"",Epicerie,mardi,2025-04,C,48,2.0"
MELANGE TENDER  PB,2.0,KG (1 KG),Epicerie,mardi,2025-04,C,48,3.0
LAIT UHT DEMI ECREME,48.0,PQT (1 L),Jus Fruit Lait,mardi,2025-04,A,48,82.0
"MARINADE POULET GRILLE,6.0,""PC (0,15 KG)"",Volaille Surgelée,mardi,2025-04,C,48,6.0"
FROMAGE PARMESAN PB,0.4,KG (1 KG),Beurre Oeuf Fromage,mardi,2025-04,A,48,1.2
BOUTEILLE DE VINAIGRETTE 250ML,1.0,PC (250 GR),Epicerie,mardi,2025-04,A,48,6.0
ESSUIT TOUT JUMBO,4.0,PC (1 KG),Hygiène,mardi,2025-04,A,48,13.0
FRAISE FRAIS,8.2,KG (1 KG),Fruits & Legumes Frais,mardi,2025-04,A,48,10.35
"DINOL,3.0,""BIDON (4,75 L)"",Hygiène,mardi,2025-04,A,48,35.0"
RACLETTE,1.0,PC (1 PC),Hygiène,mardi,2025-04,B,48,7.0
FORNOX,1.0,PC (1 PC),Hygiène,mardi,2025-04,B,48,13.0
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,mardi,2025-04,A,48,13.0
SAVON LIQ OXY'SOAP 1L,1.0,L (1 L),Hygiène,mardi,2025-04,A,48,5.0
PAIN CIABATTA NATURE,40.0,PC (1 PC),Boulangerie_R,mardi,2025-04,A,48,6110.0
OLIVE NOIRE SLICE,7.0,KG (1 KG),Epicerie,mardi,2025-04,B,48,14.0
MAYONAISE,2.0,SEAU (5 L),Beurre Oeuf Fromage,mardi,2025-04,A,48,4.0
MAIS EN BOITE,10.0,BTE (340 GR),Epicerie,mardi,2025-04,A,48,24.0
HARISSA CONCENTRE EN BOITE,6.0,BTE (2 KG),Epicerie,mardi,2025-04,A,48,20.0
ASEPCLOR,10.0,PC (1 PC),Hygiène,mardi,2025-04,A,48,20.0
PAIN CIABATTA NATURE,30.0,PC (1 PC),Boulangerie_R,mardi,2025-04,A,48,6110.0
POMME DE TERRE,20.1,KG (1 KG),Legumes Frais,mardi,2025-04,A,48,50.0
ESCALOPE POULET PANE CONGELE,8.91,KG,Volaille Surgelée,mardi,2025-04,A,48,40.06
FOURCHETTE NOIRE EMBALEE EJEM,1.0,SCH (1000 PC),Consommable,mardi,2025-04,A,48,2000.0
BANANE,5.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-04,A,48,51.0
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,mardi,2025-04,B,48,7.0
AMANDE EFFILEE,1.0,PC (1 KG),Fruits Secs,mardi,2025-04,B,48,2.0
CITRON SALLE,1.0,SEAU (7 KG),Legumes Frais,mardi,2025-04,B,48,14.2
MAY 0.5L,516.0,PC (1 PC),Eaux et Sodas,mardi,2025-04,A,48,1680.0
PIECE RONDE BOEUF,12.65,KG (1 KG),Viandes Surgelées,mardi,2025-04,D,48,12.65
fondant chocolat individual Margarine,10.0,PC (1 PC),Pâtisseries,mardi,2025-04,C,48,56.0
CAKE MARBRE MARGARINE,22.0,PC (1 PC),Pâtisseries,mardi,2025-04,A,48,308.0
Cookies  individual Margarine,2.0,PC (1 PC),Pâtisseries,mardi,2025-04,C,48,10.0
PAPIER CUISSON 40*60,1.0,PQT (500 PC),Consommable,mardi,2025-04,C,48,2.0
PAIN CHAWARMA *10,2.0,PQT (10 PC),Boulangerie_R,mardi,2025-04,A,48,30.0
PAIN ROND FARINE,50.0,PC (1 PC),Boulangerie_R,mardi,2025-04,A,48,3480.0
CAKE MARBRE MARGARINE,22.0,PC (1 PC),Pâtisseries,mardi,2025-04,A,48,308.0
Cookies  individual Margarine,8.0,PC (1 PC),Pâtisseries,mardi,2025-04,C,48,10.0
PAIN MACDO  GRAINS SESAME,100.0,PC (1 PC),Boulangerie_R,mardi,2025-04,A,48,4290.0
BACON BOEUF FUME TRANCHES ( 300GR),0.3,KG (1000 GR),Viandes Fraiches,mardi,2025-04,A,48,3.0
ESCALOPE DE DINDE FUME EN TRANCHE,15.0,KG (1 KG),Charcuterie,mardi,2025-04,C,48,15.0
BACON BOEUF FUME TRANCHES ( 300GR),0.6,KG (1000 GR),Viandes Fraiches,mardi,2025-04,A,48,3.0
JAMBON DE DINDE,1.2,KG (1 KG),Charcuterie,mardi,2025-04,A,48,10.8
FILM ETIRABLE,2.0,PC (1 PC),Consommable,mardi,2025-04,A,48,6.0
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,0.6,KG (1000 GR),Viandes Fraiches,mardi,2025-04,A,48,5.0
SAVON LIQ OXY'SOAP 1L,3.0,L (1 L),Hygiène,mardi,2025-04,A,48,5.0
GANT EN VINYL  XL,4.0,BTE (100 PC),Hygiène,mardi,2025-04,A,48,1000.0
PATE PIZZA FOCCACIA 30/40,46.0,PC (1 PC),Boulangerie_R,mardi,2025-04,B,48,80.0
POMME (FRUIT),2.75,KG (1 KG),Fruits & Legumes Frais,mercredi,2025-04,A,48,6.6
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,mercredi,2025-04,A,48,13.0
PAIN CIABATTA NATURE,40.0,PC (1 PC),Boulangerie_R,mercredi,2025-04,A,48,6110.0
LAIT UHT DEMI ECREME,6.0,PQT (1 L),Jus Fruit Lait,mercredi,2025-04,A,48,82.0
MAY 0.5L,120.0,PC (1 PC),Eaux et Sodas,mercredi,2025-04,A,48,1680.0
PIMENT FORT,3.6,KG (1 KG),Legumes Frais,mercredi,2025-04,A,48,20.25
GOBLET PET 16OZ/450 ML TRANSPARENT,300.0,PC,Consommable,mercredi,2025-04,B,48,850.0
POIS CHICHE KG,1.0,PC (1 PC),Legumes Secs,mercredi,2025-04,C,48,4.0
CAKE NATURE MARGARINE,22.0,PC (1 PC),Pâtisseries,mercredi,2025-04,C,48,110.0
ROULEAU CAISSE 80*80,10.0,PC (1 PC),Fournitures de Bureau,mercredi,2025-04,A,48,60.0
CUILLERE A CAFE PLASTIQUE,10.0,PQT (100 PC),Consommable,mercredi,2025-04,A,48,5000.0
sucre en buchette MF 10kg,1.0,KG (1 KG),Cafe,mercredi,2025-04,C,48,10.0
ORANGE A JUS,24.55,KG (1 KG),Jus Fruit Lait,mercredi,2025-04,A,48,121.0
CROISSANT NATURE  PUR BEURRE GF,300.0,PC (1 PC),Viennoiserie,mercredi,2025-04,B,48,1525.0
PAIN AU CHOCOLAT PUR BERRE GF SURG.,300.0,PC (1 PC),Viennoiserie,mercredi,2025-04,B,48,1800.0
Cookies  individual Margarine,5.0,PC (1 PC),Pâtisseries,mercredi,2025-04,C,48,10.0
PAIN CIABATTA NATURE,100.0,PC (1 PC),Boulangerie_R,mercredi,2025-04,A,48,6110.0
PAIN ROND FARINE,100.0,PC (1 PC),Boulangerie_R,mercredi,2025-04,A,48,3480.0
POUDRE TENDERS PB,10.0,KG (1 KG),Volaille Surgelée,mercredi,2025-04,B,48,20.0
TOMATE FRAICHE,4.0,KG (1 KG),Legumes Frais,mercredi,2025-04,A,48,83.0
SERPILLERE,2.0,PC (1 PC),Hygiène,mercredi,2025-04,A,48,42.0
"DINOL,1.0,""BIDON (4,75 L)"",Hygiène,mercredi,2025-04,A,48,35.0"
SAC A POUBELLE GEANT BLANC,50.0,PC (1 PC),Hygiène,mercredi,2025-04,A,48,400.0
EAU MINÉRALE 6L,1.0,BTL (1 PC),Eaux et Sodas,mercredi,2025-04,A,48,10.0
PAIN MACDO  GRAINS SESAME,250.0,PC (1 PC),Boulangerie_R,mercredi,2025-04,A,48,4290.0
CAKE MARBRE MARGARINE,22.0,PC (1 PC),Pâtisseries,mercredi,2025-04,A,48,308.0
POULET PAC FRAIS,17.19,KG (1 KG),Volaille Fraiche,mercredi,2025-04,C,48,51.43
SERVIETTE EN PAPIER 30*30,18.0,PC,Consommable,mercredi,2025-04,A,48,72.0
CAROTTE CAKE PBC,110.0,PC (1 PC),Viennoiserie,mercredi,2025-04,B,48,220.0
FROMAGE TRIANGLE FONDU STREET &CO,2.0,BTE (48 PC),Beurre Oeuf Fromage,mercredi,2025-04,C,48,6.0
PIMENT DOUX,1.0,KG,Legumes Frais,mercredi,2025-04,A,48,20.0
EMINCE DE BOEUF PORT. SURGELE,11.495,KG (1000 GR),Viandes Surgelées,mercredi,2025-04,A,48,59.39
"CHOCOLAT EN POUDRE,6.0,""PC (0,2 KG)"",Cafe,mercredi,2025-04,A,48,12.0"
SUCRE EN SACHET DAILY BREAK,10.0,PC (1 KG),Cafe,mercredi,2025-04,A,48,50.0
COUSCOUS,12.0,PQT (1 KG),Epicerie,mercredi,2025-04,D,48,15.0
"TOMATE CONCENTREE EN BOITE,5.0,""BTE (0,8 KG)"",Epicerie,mercredi,2025-04,B,48,12.0"
BOITE PIZZA ONDULEE 31/31,50.0,PC (1 PC),Consommable,mercredi,2025-04,C,48,100.0
COURGE,4.15,KG (1 KG),Legumes Frais,mercredi,2025-04,B,48,19.0
OIGNONS ROUGE,4.15,KG,Legumes Frais,mercredi,2025-04,A,48,25.9
CONCOMBRE,8.0,KG (1 KG),Legumes Frais,mercredi,2025-04,A,48,34.4
PIECE RONDE BOEUF,12.65,KG (1 KG),Viandes Surgelées,mercredi,2025-04,D,48,12.65
SAC PAPIER PLANB COFFEE,2500.0,PC,Consommable,mercredi,2025-04,D,48,5000.0
OIGNONS ROUGE,5.25,KG (1 KG),Legumes Frais,mercredi,2025-04,A,48,25.9
CAROTTE,0.55,KG (1 KG),Legumes Frais,mercredi,2025-04,A,48,20.0
MENTHE SECHE,1.0,KG,Epicerie,mercredi,2025-04,D,48,2.0
ROULEAU TPE,10.0,PC (1 PC),Fournitures de Bureau,mercredi,2025-04,A,48,60.0
SAC GROUPAGE DB,1500.0,PC (1 PC),Consommable,mercredi,2025-04,B,48,4500.0
VIANDE HACHEE SPECIAL MAIGRE CONGELE KG,19.975,KG (1 KG),Viandes Surgelées,mercredi,2025-04,B,48,87.03
OEUFS,4.0,PLT (30 PC),Beurre Oeuf Fromage,mercredi,2025-04,A,48,10.0
SALADE LAITUE TUN,12.4,KG (1 KG),Legumes Frais,mercredi,2025-04,A,48,77.0
TOMATE FRAICHE,21.2,KG (1 KG),Legumes Frais,mercredi,2025-04,A,48,83.0
MAY 0.5L,360.0,PC (1 PC),Eaux et Sodas,mercredi,2025-04,A,48,1680.0
FROMAGE MEULE GOUDA,5.25,KG (1 KG),Beurre Oeuf Fromage,mercredi,2025-04,C,48,10.6
JEX CARRE,10.0,PC (1 PC),Hygiène,mercredi,2025-04,A,48,35.0
"DINOL,2.0,""BIDON (4,75 L)"",Hygiène,mercredi,2025-04,A,48,35.0"
SERVIETTE EN PAPIER 30*30,36.0,PC (1 PC),Consommable,mercredi,2025-04,A,48,72.0
SUCRE EN SACHET DAILY BREAK,20.0,PC (1 KG),Cafe,mercredi,2025-04,A,48,50.0
SAC SANDWICH DAILY BREAK,1000.0,PC (1 PC),Consommable,mercredi,2025-04,B,48,4000.0
LAVETTE COTON,5.0,PC (1 PC),Hygiène,mercredi,2025-04,A,48,50.0
CUILLERE A CAFE PLASTIQUE,7.0,PQT (100 PC),Consommable,mercredi,2025-04,A,48,5000.0
POULET PANE AMANDE PB,35.0,PC (1 PC),Volaille Surgelée,mercredi,2025-04,A,48,80.0
ROULEAU CAISSE 80*80,10.0,PC (1 PC),Fournitures de Bureau,mercredi,2025-04,A,48,60.0
