Name,Physical Storage Quantity,Storage Unit,GroupName,Date_week,Month,Stock_Class,Cycle,Max_Stock
PATE PIZZA FOCCACIA 30/40,70.0,PC (1 PC),Boulangerie_R,mardi,2025-02,B,42,136.0
PATE PIZZA PANCROCCHINO 12/40,20.0,PC (1 PC),Boulangerie_R,lundi,2025-02,A,42,520.0
PATE PLUME COURTE,43.0,PQT (0.5 KG),Epicerie,lundi,2025-02,B,42,58.0
PATE SPAGHETTI,37.0,PQT (0.5 KG),Epicerie,jeudi,2025-02,B,42,74.0
PILLE AA,8.0,PC (1 GR),Fournitures de Bureau,lundi,2025-02,D,42,20.0
PIMENT DOUX,33.4,KG (1 KG),Legumes Frais,samedi,2025-02,A,42,97.3
PIMENT FORT,57.95,KG,Legumes Frais,dimanche,2025-02,A,42,78.95
POCHETTE CROISSANT CRAFT 11*5*28,2000.0,PC,Consommable,vendredi,2025-02,D,42,3000.0
POIS CHICHE KG,2.0,PC (1 PC),Legumes Secs,dimanche,2025-02,C,42,8.0
POMME (FRUIT),22.15,KG (1 KG),Fruits & Legumes Frais,samedi,2025-02,A,42,22.15
POMME DE TERRE,160.5,KG (1 KG),Legumes Frais,dimanche,2025-02,A,42,292.25
POT NUTELLA,24.0,PC (1 KG),Pâtisseries,lundi,2025-02,D,42,78.0
POUDRE TENDERS PB,10.0,KG (1 KG),Volaille Surgelée,dimanche,2025-02,B,42,42.0
POULET PAC FRAIS,68.48,KG (1 KG),Volaille Fraiche,mardi,2025-02,C,42,98.48
POULET PANE AMANDE PB,240.0,PC (1 PC),Volaille Surgelée,dimanche,2025-02,A,42,350.0
PUNCH CIDRE 50CL,38.0,PC (1 PC),Eaux et Sodas,lundi,2025-02,B,42,164.0
PUNCH ORANGE 30CL,196.0,PC (1 PC),Eaux et Sodas,dimanche,2025-02,D,42,198.0
PUNCH ORANGE 50CL,42.0,PC (1 PC),Eaux et Sodas,lundi,2025-02,B,42,161.0
RAME PAPIER A4,9.0,PC (1 PC),Fournitures de Bureau,vendredi,2025-02,B,42,23.0
RED BULL,217.0,PC (1 PC),Eaux et Sodas,lundi,2025-02,A,42,609.0
REMANENT HERBE CF,4.0,PC (1 PC),Hygiène,samedi,2025-02,B,42,10.0
RIST INTENSO NSPRS,2550.0,PC (1 PC),Cafe,lundi,2025-02,B,42,7300.0
RISTRETTO NSPRS_x0009_,700.0,PC,Cafe,mardi,2025-02,A,42,4950.0
RIZ EN PQT,13.0,PC (1 KG),Epicerie,dimanche,2025-02,D,42,24.0
ROULEAU CAISSE 80*80,154.0,PC (1 PC),Fournitures de Bureau,samedi,2025-02,A,42,205.0
ROULEAU TPE,210.0,PC (1 PC),Fournitures de Bureau,samedi,2025-02,A,42,286.0
SAC A POUBELLE GEANT BLANC,1950.0,PC,Hygiène,samedi,2025-02,A,42,2075.0
SAC EN PAPIER KRAFT 30/30/26,150.0,PC,Consommable,dimanche,2025-02,C,42,150.0
SAC GROUPAGE DB,6000.0,PC,Consommable,samedi,2025-02,B,42,6000.0
SAC PAPIER PLANB COFFEE,2000.0,PC (1 PC),Consommable,dimanche,2025-02,D,42,5000.0
SAC SANDWICH,2000.0,PC (1 PC),Consommable,dimanche,2025-02,C,42,7500.0
SAC SANDWICH DAILY BREAK,4000.0,PC (1 PC),Consommable,samedi,2025-02,B,42,10000.0
SACHET BRETELLES 38X60 MF,200.0,PC (1 PC),Consommable,dimanche,2025-02,B,42,225.0
SALADE LAITUE TUN,228.0,KG (1 KG),Legumes Frais,samedi,2025-02,A,42,393.7
SANIT SURF,28.0,PC (1 PC),Hygiène,samedi,2025-02,A,42,51.0
SAUCE AU POIVRE PB,3.0,SCH (0.5 KG),Epicerie,samedi,2025-02,C,42,6.0
SAUCE BARBECUE,5.0,L (1 L),Epicerie,lundi,2025-02,C,42,30.0
SAUCE MAYONNAISE PESTO,7.0,PC (1 L),Epicerie,samedi,2025-02,B,42,10.0
SAUCE PLAN B,15.0,L (1 L),Epicerie,samedi,2025-02,C,42,20.0
SAVON LIQ OXY'SOAP 1L,9.0,L (1 L),Hygiène,mardi,2025-02,A,42,12.0
SCHWEPPES TONIC 24 CL,8.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,D,42,31.0
SEL,14.0,PC (1 KG),Epicerie,lundi,2025-02,B,42,17.0
SEMOULE FINE,90.0,KG (1 KG),Epicerie,samedi,2025-02,B,42,145.0
SERPILLERE,71.0,PC (1 PC),Hygiène,samedi,2025-02,A,42,122.0
SERVIETTE 30*30 CIGUSTA,96.0,PC (1 PC),Consommable,dimanche,2025-02,B,42,192.0
SERVIETTE 30*30 MF,20.0,PQT (1 PQT),Consommable,dimanche,2025-02,B,42,74.0
SERVIETTE EN PAPIER 30*30,600.0,PC (1 PC),Consommable,samedi,2025-02,A,42,786.0
SET DE PLATEAU DB,4000.0,PC,Consommable,samedi,2025-02,B,42,9000.0
SNICKERS,100.0,PC (1 PC),Epicerie,samedi,2025-02,C,42,100.0
SOUS FONDANT PERSONNALISE,600.0,PC (1 PC),Consommable,dimanche,2025-02,B,42,1200.0
SOUS TARTE BLANCHE 12*12*2,600.0,PC (1 PC),Consommable,samedi,2025-02,B,42,2600.0
STEACK HACHE (PORTION 115GR),9.0,PC (1 KG),Viandes Surgelées,lundi,2025-02,C,42,32.0
SUCRE BLANC EN SACHET GOURM,2000.0,PC (1 PC),Cafe,samedi,2025-02,B,42,4000.0
SUCRE EN SACHET CI-GUSTA,40.0,PC (1 PC),Cafe,mardi,2025-02,B,42,120.0
SUCRE EN SACHET DAILY BREAK,140.0,PC (1 KG),Cafe,samedi,2025-02,A,42,230.0
SUCRE ROUX EN SACHET GOURM,2000.0,PC (1 PC),Cafe,samedi,2025-02,C,42,4000.0
SUCRE VRAC KG,5.0,PC (1 KG),Epicerie,samedi,2025-02,C,42,50.0
THON HV EN BOITE,106.0,BTE (2.05 KG),Conserve de Poisson,dimanche,2025-02,B,42,150.0
TIC TAC STRAWBERRY MIX,12.0,PC,Epicerie,samedi,2025-02,D,42,60.0
TOMATE CERISES,8.0,KG (1 KG),Legumes Frais,lundi,2025-02,A,42,24.95
TOMATE CONCENTREE EN BOITE,36.0,BTE (0.8 KG),Epicerie,lundi,2025-02,B,42,60.0
TOMATE FRAICHE,407.05,KG (1 KG),Legumes Frais,samedi,2025-02,A,42,526.85
TWIX,125.0,PC (1 PC),Epicerie,samedi,2025-02,C,42,125.0
VIANDE HACHEE SPECIAL MAIGRE CONGELE KG,81.947,KG,Viandes Surgelées,dimanche,2025-02,B,42,128.74
fondant chocolat individual Margarine,42.0,PC (1 PC),Pâtisseries,samedi,2025-02,C,42,71.0
AC-SMOOTHIE EXOTIC,10.0,PC (1 PC),Jus Fruit Lait,mercredi,2025-02,D,43,20.0
AC-SMOOTHIE LE CLASSIQUE,10.0,PC (1 PC),Jus Fruit Lait,mercredi,2025-02,D,43,20.0
AC-SMOOTHIE PEACH'TINI,10.0,PC (1 PC),Jus Fruit Lait,mercredi,2025-02,D,43,20.0
AC-SMOOTHIE TROPIC TRIP,10.0,PC (1 PC),Jus Fruit Lait,mercredi,2025-02,D,43,20.0
AGRAFFE,2.0,PC (1 PC),Fournitures de Bureau,samedi,2025-03,C,43,11.0
AJAX VITRE,13.0,PC (1 PC),Hygiène,mardi,2025-02,A,43,32.0
ALKASURF DDA 5KG,10.0,PC (1 PC),Hygiène,lundi,2025-03,D,43,15.0
AMANDES GRILEES SALEES 70GR,12.0,PC,Fruits Secs,jeudi,2025-03,B,43,84.0
ANANAS GRAND,14.0,PC (1 PC),Fruits & Legumes Frais,dimanche,2025-03,C,43,51.0
ASEPCLOR,20.0,PC,Hygiène,mercredi,2025-02,A,43,60.0
AUBERGINE,5.550000000000001,KG (1 KG),Legumes Frais,mardi,2025-02,B,43,17.75
AVOCAT FRUIT PIECE,10.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-02,B,43,43.0
BAGUETTE,2030.0,PC,Boulangerie_R,vendredi,2025-02,D,43,4640.0
BAGUETTE CONG.,50.0,PC (1 PC),Boulangerie_R,mardi,2025-02,B,43,730.0
BALAIS SANS MANCHE,2.0,PC,Hygiène,mercredi,2025-02,C,43,9.0
BANANE,89.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-02,A,43,155.0
BARQUETTE CARTON CIG,1000.0,PC,Consommable,vendredi,2025-02,B,43,3000.0
BARQUETTE CARTON DB,700.0,PC (1 PC),Consommable,samedi,2025-03,B,43,2900.0
BECK'S JET 24CL,59.0,BTL (1 PC),Alcools,mardi,2025-02,A,43,683.0
BIOSPOT,1200.0,PC (1 PC),Hygiène,samedi,2025-03,D,43,2400.0
BLOUSE NON TISSEE,30.0,PC (1 KG),Hygiène,mercredi,2025-02,C,43,36.0
BOGA LIME BOITE 24CL,304.0,BTE (1 PC),Eaux et Sodas,mardi,2025-02,A,43,1322.0
BOGA LIME PET 30 CL,60.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,C,43,228.0
BOITE A CREPE,1000.0,PC,Consommable,jeudi,2025-02,B,43,3150.0
BOITE D'ARCHIVE,3.0,PC (1 PC),Fournitures de Bureau,samedi,2025-03,D,43,35.0
BOITE PIZZA ONDULEE 31/31,50.0,PC (1 PC),Consommable,dimanche,2025-03,C,43,200.0
BON DE TRANSFERT 50*3,2.0,PC,Fournitures de Bureau,mardi,2025-03,B,43,15.0
BORGHELL,5.0,KG (1 KG),Epicerie,samedi,2025-03,C,43,10.0
BRIOCHE TORSADEE PUR BEURRE PEPITE CHOCO GF,100.0,PC (1 PC),Viennoiserie,samedi,2025-03,B,43,1500.0
BROCHETTE BAMBOO 20,5.0,SCH (100 PC),Consommable,mardi,2025-02,C,43,14.0
CAKE CHOCOLAT PBC,32.0,PC (1 PC),Viennoiserie,mardi,2025-02,B,43,88.0
CAKE ORANGE PBC,72.0,PC (1 PC),Viennoiserie,mardi,2025-02,B,43,170.0
CAPSULE CAFEITALY COLOMBIA,80.0,PC (1 PC),Cafe,jeudi,2025-02,C,43,310.0
CAPSULE CAFFITALY INTENSO,48.0,PC,Cafe,jeudi,2025-02,C,43,600.0
CAPSULE CAFFITALY VIGOROSO,96.0,PC,Cafe,jeudi,2025-02,D,43,408.0
CAROTTE,33.0,KG (1 KG),Legumes Frais,mardi,2025-02,A,43,67.1
CELTIA JET 25CL,72.0,PC (1 PC),Alcools,mardi,2025-02,A,43,591.0
CHAMPIGNON FRAIS,14.5,KG,Legumes Frais,mardi,2025-02,A,43,39.0
CHOCOLAT EN POUDRE,21.0,PC (0.2 KG),Cafe,mardi,2025-02,A,43,86.0
CHOUX VERT,8.0,KG (1 KG),Legumes Frais,mercredi,2025-02,B,43,12.8
CITRON FRAIS,12.35,KG (1 KG),Legumes Frais,vendredi,2025-02,B,43,21.6
COCA COLA BOITE 24CL,859.0,PC (1 PC),Eaux et Sodas,mardi,2025-02,A,43,2855.0
COCA COLA BOITE ZERO 24CL,294.0,PC (1 PC),Eaux et Sodas,mardi,2025-02,A,43,1125.0
COCA COLA PET 30CL.,108.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,C,43,456.0
COCA ZERO PET 30 CL,48.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,D,43,168.0
COFFRET PORTRAIT AV SEP 19.5/19.5,50.0,PC (1 PC),Consommable,samedi,2025-03,C,43,200.0
COFFRET PORTRAIT AV SEP24.5/14.5,50.0,PC (1 PC),Consommable,samedi,2025-03,C,43,150.0
CONCOMBRE,78.75,KG (1 KG),Legumes Frais,mercredi,2025-02,A,43,177.692
COOKIES,80.0,PC (1 PC),Viennoiserie,mardi,2025-02,C,43,120.0
COURGE,17.35,KG (1 KG),Legumes Frais,mardi,2025-02,B,43,47.65
COUSCOUS,14.0,PQT (1 KG),Epicerie,mardi,2025-02,D,43,33.0
COUTEAU NOIRE EMBALLE EJEM,1.0,SCH (1000 PC),Consommable,mardi,2025-03,B,43,4000.0
COUVERCLE DOM PET 450ML AVEC TROU,700.0,PC (1 PC),Consommable,samedi,2025-03,B,43,2300.0
CREME A FOUETTER,4.0,PC (1 PC),GLACES,mardi,2025-03,B,43,16.0
CREME DE CUISSON,6.0,BTE (0.95 L),Beurre Oeuf Fromage,jeudi,2025-02,B,43,27.0
CROISSANT AUX AMANDES  PUR BEURRE GF,100.0,PC (1 PC),Viennoiserie,samedi,2025-03,B,43,1200.0
CROISSANT NATURE  PUR BEURRE GF,500.0,PC (1 PC),Viennoiserie,samedi,2025-03,B,43,5400.0
CROISSANT NATURE MARGARINE,100.0,PC (1 PC),Pâtisseries,samedi,2025-03,C,43,675.0
CUILLERE A CAFE PLASTIQUE,115.0,PQT (100 PC),Consommable,mardi,2025-02,A,43,28100.0
CUISSE DE POULET FRAIS,22.83,KG (1 KG),Volaille Fraiche,jeudi,2025-03,C,43,47.85
Cake chocolat family Margarine,2.0,PQT (6 PC),Pâtisseries,mardi,2025-02,C,43,49.0
Cake citron family Margarine,5.0,PQT (6 PC),Pâtisseries,mardi,2025-02,C,43,42.0
Cake marbré family Margarine,7.0,PQT (6 PC),Pâtisseries,mercredi,2025-02,C,43,74.0
Carotte cake family Margarine,5.0,PQT (6 PC),Pâtisseries,mardi,2025-02,C,43,24.0
Cookies  individual Margarine,15.0,PC (1 PC),Pâtisseries,mardi,2025-02,C,43,48.0
DADDY'S CHIPS CLASSIC SEL DE MER 70G,90.0,PC (1 PC),Epicerie,jeudi,2025-02,A,43,225.0
DADDY'S CHIPS SAVORY TRUFFE PARMESAN 70G,60.0,PC (1 PC),Epicerie,mardi,2025-02,B,43,165.0
DADDY'S CHIPS SPICY PAPRIKA 70G,45.0,PC (1 PC),Epicerie,jeudi,2025-02,A,43,165.0
DINOL,15.0,BIDON (4.75 L),Hygiène,mercredi,2025-02,A,43,135.0
EAU MINERALE 0.5L,1.0,BTL,Eaux et Sodas,mardi,2025-02,B,43,8364.0
EAU MINERALE 1.5L,2930.0,PC,Eaux et Sodas,vendredi,2025-02,A,43,4556.0
EAU MINÉRALE 6L,55.0,BTL (1 PC),Eaux et Sodas,mardi,2025-02,A,43,90.0
EMBALLAGE CREPE CIG,200.0,PC (1 PC),Consommable,mardi,2025-02,B,43,2000.0
EMINCE DE BOEUF PORT. SURGELE,17.705,KG (1000 GR),Viandes Surgelées,mardi,2025-02,A,43,79.49000000000001
ESCALOPE DE DINDE FUME EN TRANCHE,29.0,KG (1 KG),Charcuterie,jeudi,2025-02,C,43,70.0
ESCALOPE POULET FRAIS,206.71,KG (1 KG),Volaille Surgelée,mardi,2025-02,A,43,503.16
ESCALOPE POULET PANE CONGELE,57.95,KG,Volaille Surgelée,mardi,2025-02,A,43,128.91
ESSUIES VERRES,2.0,PC (1 PC),Hygiène,jeudi,2025-02,D,43,4.0
ESSUIT TOUT JUMBO,97.0,PC (1 KG),Hygiène,mardi,2025-02,A,43,157.0
ETUI SANDWICH,2000.0,PC,Consommable,vendredi,2025-02,B,43,4000.0
FANTA BOITE 24CL,309.0,PC (1 PC),Eaux et Sodas,mardi,2025-02,A,43,1328.0
FANTA PET 30,72.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,C,43,228.0
FARINE EN PAQUET,90.0,PC (1 KG),Epicerie,mardi,2025-02,A,43,252.0
FESTIFE MIX 100 GR,8.0,PC,Fruits Secs,jeudi,2025-03,C,43,32.0
FEUILLE DE BRIK,60.0,PQT (10 PC),Epicerie,samedi,2025-03,D,43,94.0
FILM ETIRABLE,19.0,PC (1 PC),Consommable,mardi,2025-02,A,43,33.0
FOND DE PLATEAU CIG,1000.0,PC (1 PC),Consommable,lundi,2025-03,C,43,3000.0
FOND PLATEAU GOURM,2000.0,PC (1 PC),Consommable,samedi,2025-03,C,43,4000.0
FORNOX,31.0,PC (1 PC),Hygiène,mercredi,2025-02,B,43,48.0
FORTE NSPRS,2300.0,PC (1 PC),Cafe,mardi,2025-02,A,43,5150.0
FRAISE FRAIS,43.6,KG (1 KG),Fruits & Legumes Frais,mardi,2025-02,A,43,64.35
FRITE SURGELE 9/9 CLASSIC 2.5 KG,120.0,KG (1 KG),Legumes Surgelés,mardi,2025-02,A,43,290.0
FRITE SURGELE WEDGES 2.5 KG,10.0,KG (1 KG),Legumes Surgelés,samedi,2025-03,B,43,90.0
FROMAGE CHEDDAR EN BLOC,18.55,KG (1 KG),Beurre Oeuf Fromage,mardi,2025-02,A,43,65.0
FROMAGE EDAM MEULE,8.618,KG (1 KG),Beurre Oeuf Fromage,mardi,2025-02,B,43,35.622
FROMAGE LAND OR,3.6,PC (1 KG),Beurre Oeuf Fromage,mercredi,2025-03,A,43,25.4
FROMAGE MAASDAM EN BLOC,25.0,KG (1 KG),Beurre Oeuf Fromage,mardi,2025-02,B,43,42.0
FROMAGE MEULE GOUDA,14.84,KG (1 KG),Beurre Oeuf Fromage,mardi,2025-02,C,43,24.502
FROMAGE MOZZARELLA  KG,60.0,KG (1 KG),Beurre Oeuf Fromage,mardi,2025-02,A,43,176.93
FROMAGE TRIANGLE FONDU STREET &CO,5.0,BTE (48 PC),Beurre Oeuf Fromage,mardi,2025-02,C,43,18.0
GANT EN VINYL  XL,9.0,BTE (100 PC),Hygiène,mardi,2025-02,A,43,12500.0
GANT EN VINYL MEDUIM,72.0,BTE (100 PC),Hygiène,mardi,2025-02,A,43,5700.0
GARCI GAZ 1L,71.0,PC (1 PC),Eaux et Sodas,mardi,2025-02,A,43,316.0
GATEAU CHOCOLAT PBC,40.0,PC (1 PC),Viennoiserie,mardi,2025-02,B,43,100.0
GOBLET 6.5 0Z MF,400.0,PC (1 PC),Consommable,mardi,2025-02,B,43,1850.0
GOBLET 6.5 PLAN B,1000.0,PC (1 PC),Consommable,jeudi,2025-02,B,43,3300.0
GOBLET CAFE 192 ML CIG,3000.0,PC,Consommable,mardi,2025-02,B,43,4000.0
GOBLET CARTON 17 CL CIGUSTA,1000.0,PC (1 PC),Consommable,mardi,2025-02,C,43,3000.0
GOBLET CI CAFE CIGUSTA,200.0,PC (1 PC),Consommable,lundi,2025-03,B,43,1000.0
GOBLET DB 19 CC,3000.0,PC (1 PC),Consommable,jeudi,2025-02,A,43,12000.0
GOBLET DB 25 CC,4000.0,PC (1 PC),Consommable,mardi,2025-02,A,43,11600.0
GOBLET JUS TRANSPARENT CI GUSTA,500.0,PC (1 PC),Consommable,mardi,2025-02,C,43,1000.0
GOBLET PET 16OZ/450 ML TRANSPARENT,1450.0,PC,Consommable,mardi,2025-02,B,43,2800.0
GOBLET PET 350 CC,1300.0,PC (1 PC),Consommable,mardi,2025-02,A,43,5950.0
GOBLET TRA 270ML + COUVERCLE,1000.0,PC,Consommable,vendredi,2025-02,C,43,1000.0
HARISSA CONCENTRE EN BOITE,13.0,BTE (2 KG),Epicerie,vendredi,2025-02,A,43,57.0
HUILE D'OLIVE POMACE,14.25,L (1 L),Epicerie,jeudi,2025-02,B,43,28.5
HUILE VEGETALE,36.0,BIDON (5 L),Epicerie,mardi,2025-02,A,43,67.0
INTENSO NSPRS,1100.0,PC (1 PC),Cafe,mardi,2025-02,A,43,4050.0
JEX CARRE,61.0,PC,Hygiène,mercredi,2025-02,A,43,180.0
JOUR ET NUIT BLANC 1/2,10.0,PC (1 PC),Alcools,mardi,2025-02,C,43,52.0
JOUR ET NUIT ROSE 1/2,12.0,PC (1 PC),Alcools,mardi,2025-02,B,43,52.0
JUS STILL 20 CL,28.0,PC (1 PC),Jus Fruit Lait,mardi,2025-02,A,43,552.0
KETCHUP,20.0,L (1 L),Epicerie,jeudi,2025-02,C,43,40.0
KETCHUP EN DOSETTE,1000.0,PC (1 PC),Epicerie,mercredi,2025-02,C,43,4000.0
KINDER BUENO,90.0,PC (1 PC),Epicerie,jeudi,2025-02,A,43,300.0
KIWI,367.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-02,A,43,641.0
LAIT UHT DEMI ECREME,606.0,PQT (1 L),Jus Fruit Lait,mardi,2025-02,A,43,1322.0
LAVETTE COTON,65.0,PC (1 PC),Hygiène,jeudi,2025-02,A,43,149.0
LEVURE BOULANGERE NORMALE,11.0,PQT (6 PC),Boulangerie_R,mardi,2025-02,B,43,34.0
LIPTON ICE TEA PASTEQUE 33CL,72.0,PC (1 PC),THE,mardi,2025-02,A,43,584.0
LOT CAFE GRAIN ESPRESSO ELITE 3,29.0,PC (1 KG),Cafe,jeudi,2025-02,A,43,128.0
LOT CAFE GRAIN GOURMANDISE,8.0,PC (1 KG),Cafe,mardi,2025-02,D,43,19.0
LOT CAFE GRAINS  PUR EXPRESS,22.0,KG,Cafe,jeudi,2025-02,A,43,73.0
MAIS EN BOITE,21.0,BTE (340 GR),Epicerie,samedi,2025-03,A,43,92.0
MARINADE EMINCE DE BOEUF,5.0,PC (0.15 KG),Epicerie,mardi,2025-02,C,43,10.0
MARINADE POULET GRILLE,23.0,PC (0.15 KG),Volaille Surgelée,mardi,2025-02,C,43,30.0
MAY 0.5L,7439.0,PC (1 PC),Eaux et Sodas,mardi,2025-02,A,43,22614.0
MAYONAISE,20.0,SEAU (5 L),Beurre Oeuf Fromage,mardi,2025-02,A,43,44.0
MAYONAISE EN DOSETTE,1000.0,PC (1 PC),Epicerie,mercredi,2025-02,C,43,4000.0
MELANGE TENDER  PB,7.0,KG (1 KG),Epicerie,mardi,2025-02,C,43,11.0
MIRA 1L,408.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,A,43,1848.0
MIX A CREPE FRAN,50.0,PC (1 KG),Pâtisseries,mardi,2025-02,C,43,150.0
MOUTARDE DIJON,10.0,BTE (850 GR),Epicerie,mardi,2025-02,D,43,12.0
MOZARELLA CERISE,10.0,BTE (20 PC),Beurre Oeuf Fromage,samedi,2025-03,C,43,24.0
MUFFINS VANILLE,48.0,PC (1 PC),Viennoiserie,mardi,2025-02,B,43,96.0
Muffin daily'n,803.0,PC (1 PC),Pâtisseries,mardi,2025-02,A,43,1109.0
NUGGETS PANE PB,100.0,PC (1 PC),Volaille Surgelée,mardi,2025-02,A,43,275.0
OEUFS,54.0,PLT (30 PC),Beurre Oeuf Fromage,mardi,2025-02,A,43,83.0
OIGNONS ROUGE,67.05,KG (1 KG),Legumes Frais,mardi,2025-02,A,43,119.4
OLIVE DENOYETE,21.0,KG (1 KG),Epicerie,jeudi,2025-02,B,43,35.0
OLIVE NOIRE SLICE,21.0,KG (1 KG),Epicerie,jeudi,2025-02,B,43,35.0
ORANGE A JUS,1245.75,KG (1 KG),Jus Fruit Lait,mardi,2025-02,A,43,2117.05
PAIN AU CHOCOLAT PUR BERRE GF SURG.,550.0,PC (1 PC),Viennoiserie,samedi,2025-03,B,43,4400.0
PAIN CHAWARMA *10,56.0,PQT (10 PC),Boulangerie_R,mardi,2025-02,A,43,115.0
PAIN CIABATTA NATURE,1080.0,PC (1 PC),Boulangerie_R,mardi,2025-02,A,43,6590.0
PAIN DE MIE CEREALE,26.0,PC (1 PC),Boulangerie_R,samedi,2025-03,B,43,130.0
PAIN DE MIE NATURE,52.0,PC,Boulangerie_R,mercredi,2025-02,B,43,130.0
PAIN HAMBURGER AC,258.0,PC (1 PC),Boulangerie_R,mardi,2025-02,A,43,836.0
PAIN MACDO  GRAINS SESAME,1130.0,PC (1 PC),Boulangerie_R,mardi,2025-02,A,43,4290.0
PAIN ROND FARINE,693.0,PC (1 PC),Boulangerie_R,mardi,2025-02,A,43,3480.0
PAIN SANDWICH CI GUSTA,124.0,PC (1 PC),Boulangerie_R,samedi,2025-03,A,43,777.0
PAQUET 17/4,100.0,PC (1 PC),Consommable,jeudi,2025-03,C,43,300.0
PATE PAPILLON,18.0,PQT (0.5 KG),Epicerie,mercredi,2025-02,D,43,24.0
PATE PIZZA FOCACCIA 12/40,80.0,PC (1 PC),Boulangerie_R,samedi,2025-03,A,43,170.0
PATE PIZZA FOCCACIA 30/40,68.0,PC (1 PC),Boulangerie_R,mercredi,2025-02,B,43,136.0
PATE PIZZA PANCROCCHINO 12/40,40.0,PC (1 PC),Boulangerie_R,mercredi,2025-02,A,43,520.0
PATE PIZZA PANCROCCHINO 32cm,36.0,PC (1 PC),Boulangerie_R,mercredi,2025-02,D,43,51.0
PATE PLUME COURTE,19.0,PQT (0.5 KG),Epicerie,jeudi,2025-02,B,43,58.0
PATE SPAGHETTI,19.0,PQT (0.5 KG),Epicerie,jeudi,2025-02,B,43,74.0
PIECE RONDE BOEUF,12.6,KG,Viandes Surgelées,samedi,2025-03,D,43,24.200000000000003
PILLE AA,14.0,PC (1 GR),Fournitures de Bureau,mardi,2025-02,D,43,20.0
PIMENT DOUX,30.0,KG (1 KG),Legumes Frais,vendredi,2025-02,A,43,97.3
PIMENT FORT,34.45,KG (1 KG),Legumes Frais,mercredi,2025-02,A,43,78.95
POIS CHICHE KG,5.0,PC (1 PC),Legumes Secs,mardi,2025-02,C,43,8.0
POMME (FRUIT),10.75,KG (1 KG),Fruits & Legumes Frais,mardi,2025-02,A,43,22.15
POMME DE TERRE,125.7,KG (1 KG),Legumes Frais,mardi,2025-02,A,43,292.25
POT NUTELLA,12.0,PC (1 KG),Pâtisseries,samedi,2025-03,D,43,78.0
POULET PAC FRAIS,40.61,KG (1 KG),Volaille Fraiche,mercredi,2025-02,C,43,98.48
POULET PANE AMANDE PB,80.0,PC (1 PC),Volaille Surgelée,mercredi,2025-02,A,43,350.0
PUNCH CIDRE 30CL,40.0,PC (1 PC),Eaux et Sodas,mercredi,2025-03,C,43,1310.0
PUNCH CIDRE 50CL,46.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,B,43,164.0
PUNCH ORANGE 30CL,193.0,PC (1 PC),Eaux et Sodas,samedi,2025-03,D,43,198.0
PUNCH ORANGE 50CL,45.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,B,43,161.0
RAME PAPIER A4,8.0,PC,Fournitures de Bureau,vendredi,2025-02,B,43,23.0
RED BULL,141.0,PC (1 PC),Eaux et Sodas,mardi,2025-02,A,43,609.0
REMANENT HERBE CF,4.0,PC,Hygiène,vendredi,2025-02,B,43,10.0
RIST INTENSO NSPRS,1250.0,PC (1 PC),Cafe,mardi,2025-02,B,43,7300.0
RISTRETTO NSPRS_x0009_,1200.0,PC (1 PC),Cafe,mardi,2025-02,A,43,4950.0
RIZ EN PQT,18.0,PC (1 KG),Epicerie,mardi,2025-02,D,43,24.0
ROULEAU CAISSE 80*80,80.0,PC (1 PC),Fournitures de Bureau,mercredi,2025-02,A,43,205.0
ROULEAU TPE,140.0,PC,Fournitures de Bureau,mardi,2025-02,A,43,286.0
SAC A POUBELLE GEANT BLANC,1025.0,PC (1 PC),Hygiène,mercredi,2025-02,A,43,2075.0
SAC BOUTIQUE GDISE HD 40/35 BLANC,250.0,PC (1 PC),Consommable,samedi,2025-03,D,43,1000.0
SAC BOUTIQUE GDISE HD 50/45 BLANC,500.0,PC (1 PC),Consommable,samedi,2025-03,D,43,1000.0
SAC GROUPAGE DB,1500.0,PC (1 PC),Consommable,samedi,2025-03,B,43,6000.0
SAC PAPIER PLANB COFFEE,3000.0,PC,Consommable,vendredi,2025-02,D,43,5000.0
SAC SANDWICH DAILY BREAK,1000.0,PC (1 PC),Consommable,samedi,2025-03,B,43,10000.0
SALADE LAITUE TUN,139.3,KG (1 KG),Legumes Frais,mardi,2025-02,A,43,393.7
SANIT SURF,42.0,PC (1 PC),Hygiène,mardi,2025-02,A,43,51.0
SAUCE AU POIVRE PB,4.0,SCH (0.5 KG),Epicerie,mardi,2025-02,C,43,6.0
SAUCE MAYONNAISE PESTO,5.0,PC (1 L),Epicerie,mardi,2025-02,B,43,10.0
SAUCE PLAN B,5.0,L (1 L),Epicerie,samedi,2025-03,C,43,20.0
SAVON LIQ OXY'SOAP 1L,3.0,L (1 L),Hygiène,jeudi,2025-02,A,43,12.0
