Site,Item Id,Name,Physical Storage Quantity,Storage Unit,Family,GroupName,From,To,Delivery date,Date_week,Month,Week_iso,Demanded,Delivered,Cycle,DispatchFlag,flow,Stock_Class_x,Stock_Class_y,Stock_Class,satisfaction_rate (%),days_since_start,Inventory_Cycle,Max_Stock,Weekend
Economat,12727,ORANGE A JUS,20.0,KG (1 KG),LIQUIDES,Jus Fruit Lait,Economat AC,PLAN B,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → PLAN B,A,A,A,79.17023096663816,0,1,121.0,0
Economat,13563,BROCHETTE BAMBOO 20,2.0,PC (1 PC),CONSO/HYG,Consommable,Economat AC,AC,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → AC,C,C,C,78.48101265822784,0,1,10.0,0
Economat,12744,FROMAGE PARMIGIANO REGIANO,0.15,PC (1 PC),SOLIDES,Beurre Oeuf Fromage,Economat AC,AC,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → AC,D,D,D,23.07692307692308,0,1,0.6,0
Economat,12838,SEL FIN DE TABLE,1.0,PC (1 KG),SOLIDES,Epicerie,Economat AC,AC,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → AC,B,B,B,82.20338983050848,0,1,12.0,0
Economat,16341,RISTRETTO NSPRS,50.0,PC (1 PC),LIQUIDES,Cafe,Economat AC,MAISON FONDANT,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → MAISON FONDANT,A,A,A,84.55696202531645,0,1,1500.0,0
Economat,13623,PAIN HAMBURGER AC,30.0,PC (1 PC),SOLIDES,Boulangerie_R,Economat AC,AC,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → AC,A,A,A,85.33501896333755,0,1,125.0,0
Economat,16244,COOKIES,40.0,PC,SOLIDES,Viennoiserie,ECONOMAT PBC,PLAN B COFFEE,2024-01-01,lundi,2024-01,1,1,1,1,1,ECONOMAT PBC → PLAN B COFFEE,C,C,C,76.27118644067797,0,1,80.0,0
Economat,13092,SERVIETTE EN PAPIER 30*30,24.0,PC (1 PC),CONSO/HYG,Consommable,Economat AC,PLAN B COFFEE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → PLAN B COFFEE,A,A,A,77.73212818405916,0,1,72.0,0
Economat,14862,LAIT UHT DEMI ECREME,24.0,PQT (1 L),LIQUIDES,Jus Fruit Lait,Economat AC,PLAN B COFFEE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → PLAN B COFFEE,A,A,A,87.52136752136752,0,1,82.0,0
Economat,12435,JUS FRAISE  MINI CAMAROSA 250 ml,20.0,PC,LIQUIDES,Jus Fruit Lait,Economat AC,PLAN B COFFEE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → PLAN B COFFEE,A,A,A,74.16020671834626,0,1,60.0,0
Economat,13118,VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,0.6,KG (1000 GR),SOLIDES,Viandes Fraiches,Economat AC,AC,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → AC,A,A,A,75.53648068669528,0,1,5.0,0
Economat,16270,CAROTTE CAKE PBC,55.0,PC (1 PC),SOLIDES,Viennoiserie,ECONOMAT PBC,PLAN B COFFEE,2024-01-01,lundi,2024-01,1,1,1,1,1,ECONOMAT PBC → PLAN B COFFEE,B,B,B,67.2514619883041,0,1,220.0,0
Economat,14743,CAKE MARBRE PBC,55.0,PC (1 PC),SOLIDES,Viennoiserie,ECONOMAT PBC,PLAN B COFFEE,2024-01-01,lundi,2024-01,1,1,1,1,1,ECONOMAT PBC → PLAN B COFFEE,A,A,A,65.50218340611353,0,1,220.0,0
Economat,13630,PAIN DE MIE CEREALE,26.0,PC (1 PC),SOLIDES,Boulangerie_R,Economat AC,AC,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → AC,B,B,B,75.93984962406014,0,1,54.0,0
Economat,14862,LAIT UHT DEMI ECREME,24.0,PQT (1 L),LIQUIDES,Jus Fruit Lait,Economat AC,GOURMANDISE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → GOURMANDISE,A,A,A,87.52136752136752,0,1,82.0,0
Economat,15247,MENTOS ROLLS TUTTI FRUTTI,40.0,PC (1 PC),SOLIDES,Epicerie,Economat AC,DB2,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → DB2,D,D,D,87.87878787878788,0,1,40.0,0
Economat,13139,AJAX VITRE,1.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,MAISON FONDANT,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → MAISON FONDANT,A,A,A,68.68451688009313,0,1,10.0,0
Economat,12744,FROMAGE PARMIGIANO REGIANO,0.45,PC,SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,D,D,D,23.07692307692308,0,1,0.6,0
Economat,12855,THON EN BOITES,30.0,"BTE (2,05 KG)",SOLIDES,Conserve de Poisson,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,78.74396135265701,0,1,40.0,0
Economat,12841,PATE SPAGHETTI,12.0,PC,SOLIDES,Epicerie,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,B,B,B,93.47826086956522,0,1,24.0,0
Economat,12567,CHAMPIGNON FRAIS BARQUETTE,2.0,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,52.29007633587786,0,1,10.0,0
Economat,12673,HUILE VEGETALE 5L,6.0,L (5 PC),SOLIDES,Epicerie,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,57.24137931034483,0,1,30.0,0
Economat,15314,PAPRIKA FORT,1.0,KG,SOLIDES,Epicerie,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,C,C,C,65.9090909090909,0,1,2.0,0
Economat,13489,PAPRIKA DOUX,1.0,KG,SOLIDES,Fruits & Legumes Frais,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,C,C,C,55.319148936170215,0,1,1.0,0
Economat,12940,ESSUIT TOUT JUMBO,6.0,PC (1 KG),CONSO/HYG,Hygiène,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,74.55101260985862,0,1,13.0,0
Economat,12532,AUBERGINE LEGUME,2.1,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,71.64948453608247,0,1,8.0,0
Economat,12054,CAROTTE,7.0,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,77.54569190600522,0,1,20.0,0
Economat,12583,CITRON SALLE,7.0,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,B,B,B,64.05228758169935,0,1,14.2,0
Economat,12131,CONCOMBRE,16.5,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,78.89087656529516,0,1,34.4,0
Economat,10865,BACON DE DINDE TRANCHES (1 - 1.5 KG),10.0,KG,SOLIDES,Charcuterie,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,B,B,B,68.70748299319727,0,1,21.5,0
Economat,12601,CORNICHON FRAIS,6.0,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,B,B,B,72.3404255319149,0,1,6.0,0
Economat,12756,PIMENT ROUGE SALLE,5.0,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,B,B,B,73.45132743362832,0,1,14.0,0
Economat,12801,ROQUETTE SALADE KG,1.0,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,C,C,C,48.333333333333336,0,1,1.2,0
Economat,17669,SALADE LAITUE TUN,20.9,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,77.4962742175857,0,1,77.0,0
Economat,12871,VIANDE HACHEE SPECIAL RESTO,4.7,PC (1 KG),SOLIDES,Viandes Fraiches,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,66.26139817629179,0,1,162.87,0
Economat,16289,EMINCE DE BOEUF PORT. SURGELE,5.395,KG (1000 GR),SOLIDES,Viandes Surgelées,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,71.32075471698113,0,1,59.39,0
Economat,15081,ESCALOPE POULET PANE CONGELE,9.39,KG,SOLIDES,Volaille Surgelée,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,75.96685082872928,0,1,40.06,0
Economat,12645,FOURCHETTE NOIRE EMBALEE EJEM,500.0,PC (1 PC),CONSO/HYG,Consommable,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,75.0,0,1,2000.0,0
Economat,12962,GANTS LATEX,400.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,32.55813953488372,0,1,600.0,0
Economat,12744,FROMAGE PARMIGIANO REGIANO,0.15,PC,SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,D,D,D,23.07692307692308,0,1,0.6,0
Economat,13081,SAC A POUBELLE GEANT BLANC,25.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,93.06803594351732,0,1,400.0,0
Economat,12849,SUCRE EN SACHET DAILY BREAK,10.0,PC (1 KG),LIQUIDES,Cafe,Economat AC,DB2,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → DB2,A,A,A,85.03401360544217,0,1,50.0,0
Economat,12676,JAMBON DE BOEUF FUME,5.95,KG,SOLIDES,Charcuterie,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,72.4867724867725,0,1,8.1,0
Economat,16245,HARISSA 5/2,10.0,BOTTE (1 BTE),SOLIDES,Epicerie,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,82.23938223938224,0,1,24.0,0
Economat,12586,COCA COLA BOITE 24CL,18.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,91.54624277456648,0,1,240.0,0
Economat,15418,GOBLET DB 19 CC,50.0,PC (1 PC),CONSO/HYG,Consommable,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,90.09433962264151,0,1,3000.0,0
Economat,13862,PIMENT FORT,4.7,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,82.5925925925926,0,1,20.25,0
Economat,14862,LAIT UHT DEMI ECREME,3.0,PQT (1 L),LIQUIDES,Jus Fruit Lait,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,87.52136752136752,0,1,82.0,0
Economat,12585,COCA BOITE ZERO,12.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,76.10738255033557,0,1,166.0,0
Economat,12720,OEUFS,4.0,PC (30 PC),SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,76.55719139297848,0,1,10.0,0
Economat,16250,MAYO 5L DEJ,20.0,KG (5000 GR),SOLIDES,Epicerie,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,81.50537634408602,0,1,25.0,0
Economat,12859,TOMATE CONCENTRE 4/4,12.0,PC,SOLIDES,Epicerie,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,D,D,D,100.0,0,1,12.0,0
Economat,12604,COURGETTE,2.0,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,77.88161993769471,0,1,7.95,0
Economat,12860,TOMATE FRAICHE,34.3,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,80.32407407407408,0,1,83.0,0
Economat,15627,FROMAGE CHEDDAR PORTION KG,10.1,KG,SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,B,B,B,24.193548387096776,0,1,10.1,0
Economat,14859,FROMAGE MEULE GOUDA KG,8.3,KG,SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,65.96858638743456,0,1,14.945,0
Economat,15830,FROMAGE MOZARELLA CARRE KG,30.0,KG,SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,B,B,B,73.0,0,1,32.0,0
Economat,14345,FROMAGE EDAM MEULE,7.2,KG,SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,B,B,B,72.51461988304094,0,1,21.65,0
Economat,12440,JUS STILL 20 CL,24.0,PC,LIQUIDES,Jus Fruit Lait,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,93.66197183098592,0,1,192.0,0
Economat,14862,LAIT UHT DEMI ECREME,24.0,PQT (1 L),LIQUIDES,Jus Fruit Lait,Economat AC,CIGUSTA,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CIGUSTA,A,A,A,87.52136752136752,0,1,82.0,0
Economat,12435,JUS FRAISE  MINI CAMAROSA 250 ml,14.0,PC (1 PC),LIQUIDES,Jus Fruit Lait,Economat AC,CIGUSTA,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CIGUSTA,A,A,A,74.16020671834626,0,1,60.0,0
Economat,13786,JUS CITRONADE  CLASSIQUE 250 ml,20.0,PC (1 PC),LIQUIDES,Jus Fruit Lait,Economat AC,CIGUSTA,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CIGUSTA,A,A,A,86.39281129653402,0,1,80.0,0
Economat,12634,FANTA BOITE 24CL,7.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,89.79099678456592,0,1,120.0,0
Economat,12742,PAPIER CUISSON 40*60,1.0,PC (500 PC),CONSO/HYG,Consommable,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,C,C,C,85.5072463768116,0,1,2.0,0
Economat,12474,PAIN SANDWICH CI GUSTA,145.0,PC (1 PC),SOLIDES,Boulangerie_R,Economat CG,CIGUSTA,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat CG → CIGUSTA,A,A,A,59.800664451827245,0,1,201.0,0
Economat,10711,"MIRA 0,6L",24.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,80.97982708933718,0,1,939.0,0
Economat,12727,ORANGE A JUS,60.0,KG (1 KG),LIQUIDES,Jus Fruit Lait,Economat AC,CIGUSTA,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CIGUSTA,A,A,A,79.17023096663816,0,1,121.0,0
Economat,12681,LOT CAFE EN GRAINS ( BARISTA N°3 ),1.0,PC (1 KG),LIQUIDES,Cafe,Economat AC,CUISINE,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,48.63013698630137,0,1,9.0,0
Economat,12476,PATE PIZZA PANCROCCHINO 12/40,99.0,PC (1 PC),SOLIDES,Boulangerie_R,Economat CG,CIGUSTA,2024-01-01,lundi,2024-01,1,1,1,1,1,Economat CG → CIGUSTA,A,A,A,54.91803278688525,0,1,112.0,0
Economat,16339,FORTE NSPRS,50.0,PC (1 PC),LIQUIDES,Cafe,Economat AC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B COFFEE,A,A,A,80.0,1,1,1500.0,0
Economat,16341,RISTRETTO NSPRS,50.0,PC (1 PC),LIQUIDES,Cafe,Economat AC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B COFFEE,A,A,A,84.55696202531645,1,1,1500.0,0
Economat,15027,MAY 0.5L,247.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B COFFEE,A,A,A,87.152133580705,1,1,1680.0,0
Economat,13138,GARCI GAZ P.E.T 1 L,11.0,L (1 GR),LIQUIDES,Eaux et Sodas,Economat AC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B COFFEE,A,A,A,84.48471121177803,1,1,103.0,0
Economat,12552,BOGA LIME BOITE 24CL,2.0,BTE (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B COFFEE,A,A,A,90.8502024291498,1,1,138.0,0
Economat,16340,INTENSO NSPRS,50.0,PC (1 PC),LIQUIDES,Cafe,Economat AC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B COFFEE,A,A,A,68.36461126005362,1,1,2000.0,0
Economat,14862,LAIT UHT DEMI ECREME,6.0,PQT (1 L),LIQUIDES,Jus Fruit Lait,Economat AC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B COFFEE,A,A,A,87.52136752136752,1,1,82.0,0
Economat,12628,EPINARD,2.4,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → CUISINE,B,B,B,75.5813953488372,1,1,7.2,0
Economat,12748,PERSIL,2.2,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,64.55026455026454,1,1,4.0,0
Economat,12868,VARIANTES,3.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → CUISINE,D,D,D,91.30434782608695,1,1,10.0,0
Economat,16274,GATEAU CHOCOLAT PBC,40.0,PC (1 PC),SOLIDES,Viennoiserie,ECONOMAT PBC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,ECONOMAT PBC → PLAN B COFFEE,B,B,B,62.04379562043796,1,1,60.0,0
Economat,12799,RED BULL,22.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B COFFEE,A,A,A,84.55882352941177,1,1,96.0,0
Economat,12586,COCA COLA BOITE 24CL,17.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B COFFEE,A,A,A,91.54624277456648,1,1,240.0,0
Economat,12552,BOGA LIME BOITE 24CL,50.0,BTE (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B,A,A,A,90.8502024291498,1,1,138.0,0
Economat,16161,MARINADE POULET GRILLE 2KG PB,8.0,PC (1 KG),SOLIDES,Volaille Surgelée,ECONOMAT PB,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,ECONOMAT PB → PLAN B,A,A,A,56.44444444444444,1,1,12.0,0
Economat,16162,SAUCE MAYONNAISE PESTO PB,2.0,L (1 L),SOLIDES,Epicerie,ECONOMAT PB,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,ECONOMAT PB → PLAN B,A,A,A,54.80769230769232,1,1,5.0,0
Economat,16163,SAUCE PESTO PB,1.0,KG (1 KG),SOLIDES,Epicerie,ECONOMAT PB,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,ECONOMAT PB → PLAN B,A,A,A,68.0,1,1,2.0,0
Economat,12681,LOT CAFE EN GRAINS ( BARISTA N°3 ),4.0,PC (1 KG),LIQUIDES,Cafe,Economat AC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B COFFEE,A,A,A,48.63013698630137,1,1,9.0,0
Economat,12585,COCA BOITE ZERO,20.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B,A,A,A,76.10738255033557,1,1,166.0,0
Economat,12634,FANTA BOITE 24CL,17.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B,A,A,A,89.79099678456592,1,1,120.0,0
Economat,12699,MENTHE SECHE,0.12,KG (1 KG),SOLIDES,Epicerie,Economat AC,CUISINE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → CUISINE,D,D,D,56.09756097560976,1,1,2.0,0
Economat,12722,OIGNONS ROUGE,10.5,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,77.32793522267207,1,1,25.9,0
Economat,12603,COURGE,4.45,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → CUISINE,B,B,B,82.65895953757226,1,1,19.0,0
Economat,12720,OEUFS,4.0,PC (30 PC),SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → CUISINE,A,A,A,76.55719139297848,1,1,10.0,0
Economat,16137,PIECE RONDE BOEUF,5.55,KG (1 KG),SOLIDES,Viandes Surgelées,Economat AC,CUISINE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → CUISINE,D,D,D,92.85714285714286,1,1,12.65,0
Economat,12527,AIL,2.3,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → CUISINE,B,B,B,82.17821782178217,1,1,7.45,0
Economat,16296,GOBLET 9 PLAN B,1000.0,PC (1 PC),CONSO/HYG,Consommable,ECONOMAT PBC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,ECONOMAT PBC → PLAN B COFFEE,B,B,B,46.85314685314685,1,1,2000.0,0
Economat,15710,ORANGINA BOITE 24 CL,10.0,BTE (1 BTE),LIQUIDES,Eaux et Sodas,Economat AC,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B,A,A,A,65.52901023890784,1,1,72.0,0
Economat,13138,GARCI GAZ P.E.T 1 L,25.0,L (1 GR),LIQUIDES,Eaux et Sodas,Economat AC,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B,A,A,A,84.48471121177803,1,1,103.0,0
Economat,16263,GOBLET 6.5 PLAN B,1000.0,PC,CONSO/HYG,Consommable,ECONOMAT PBC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,ECONOMAT PBC → PLAN B COFFEE,B,B,B,55.14705882352941,1,1,2000.0,0
Economat,14743,CAKE MARBRE PBC,44.0,PC (1 PC),SOLIDES,Viennoiserie,ECONOMAT PBC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,ECONOMAT PBC → PLAN B COFFEE,A,A,A,65.50218340611353,1,1,220.0,0
Economat,12449,MUFFINS VANILLE,24.0,PC,SOLIDES,Viennoiserie,ECONOMAT PBC,PLAN B COFFEE,2024-01-02,mardi,2024-01,1,1,1,1,1,ECONOMAT PBC → PLAN B COFFEE,B,B,B,69.6078431372549,1,1,72.0,0
Economat,16381,FRITE SURGELE 9/9 CLASSIC 2.5 KG,40.0,"KG (2,5 KG)",SOLIDES,Legumes Surgelés,Economat AC,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B,A,A,A,70.63903281519862,1,1,60.0,0
Economat,15027,MAY 0.5L,156.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B,A,A,A,87.152133580705,1,1,1680.0,0
Economat,13087,SANIT SURF,1.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B,A,A,A,60.243277848911646,1,1,5.0,0
Economat,12727,ORANGE A JUS,20.0,KG (1 KG),LIQUIDES,Jus Fruit Lait,Economat AC,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B,A,A,A,79.17023096663816,1,1,121.0,0
Economat,16124,GANT EN VINYL MEDUIM,100.0,SCH (1 PC),CONSO/HYG,Hygiène,Economat AC,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B,A,A,A,74.97789566755084,1,1,1000.0,0
Economat,12799,RED BULL,9.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B,A,A,A,84.55882352941177,1,1,96.0,0
Economat,12586,COCA COLA BOITE 24CL,39.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → PLAN B,A,A,A,91.54624277456648,1,1,240.0,0
Economat,16167,SAUCE A L'AIL PB,3.0,L (1 KG),SOLIDES,Epicerie,ECONOMAT PB,PLAN B,2024-01-02,mardi,2024-01,1,1,1,1,1,ECONOMAT PB → PLAN B,A,A,A,65.3125,1,1,3.0,0
Economat,12664,GOBLET PET 350 CC,300.0,PC,CONSO/HYG,Consommable,Economat AC,MAISON FONDANT,2024-01-02,mardi,2024-01,1,1,1,1,1,Economat AC → MAISON FONDANT,A,A,A,76.68997668997669,1,1,1300.0,0
