product,inventory_cycle,predicted_inventory,model_used
JUS FRAISE  MINI CAMAROSA 250 ml,11,18.681322,gru
JUS FRAISE  MINI CAMAROSA 250 ml,11,16.689692,gru
JUS FRAISE  MINI CAMAROSA 250 ml,11,16.372278,gru
JUS FRAISE  MINI CAMAROSA 250 ml,11,15.985804,gru
JUS FRAISE  MINI CAMAROSA 250 ml,11,16.15423,gru
JUS FRAISE  MINI CAMAROSA 250 ml,11,14.975008,gru
JUS FRAISE  MINI CAMAROSA 250 ml,11,15.073229,gru
JUS FRAISE  MINI CAMAROSA 250 ml,11,16.129374,gru
JUS FRAISE  MINI CAMAROSA 250 ml,11,17.923555,gru
JUS FRAISE  MINI CAMAROSA 250 ml,11,17.63685,gru
JUS FRAISE  MINI CAMAROSA 250 ml,11,18.353632,gru
JUS FRAISE  MINI CAMAROSA 250 ml,11,18.81132,gru
JUS FRAISE  MINI CAMAROSA 250 ml,11,19.48147,gru
JUS FRAISE  MINI CAMAROSA 250 ml,11,19.21219,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,20.367205,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,21.59894,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,22.547869,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,22.28171,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,22.30073,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,22.901804,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,23.266535,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,23.300375,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,23.087427,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,24.929022,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,24.040346,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,22.63059,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,22.521738,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,21.853533,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,23.157667,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,23.10037,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,23.223337,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,23.32905,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,24.574533,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,23.749647,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,23.71657,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,23.548197,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,24.08462,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,23.842035,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,22.733446,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,23.494543,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,24.264746,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,26.186968,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,27.87916,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,29.130125,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,29.813086,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,29.129461,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,28.677622,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,28.462805,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,28.86872,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,27.30263,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,25.240545,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,23.26644,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,22.39985,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,21.962938,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,21.407717,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,21.377192,gru
JUS FRAISE  MINI CAMAROSA 250 ml,12,21.747797,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,20.082018,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,20.231852,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,20.20218,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,19.928186,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,20.324274,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,19.55758,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,19.511133,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,21.411615,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,20.89828,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,21.6131,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,21.890718,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.687193,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,24.40064,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,25.02659,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,25.86046,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,26.308851,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,25.601381,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,25.431395,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,25.969,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,24.932657,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,24.531858,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,24.332575,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,24.007494,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.795675,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.864355,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.684576,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.369108,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.0226,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,22.653925,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,22.44773,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,22.741503,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.407831,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.227858,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.136362,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.392756,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.629732,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.02801,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.052813,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,23.425959,gru
JUS FRAISE  MINI CAMAROSA 250 ml,13,25.130774,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,25.264936,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,26.05023,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,25.677687,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,27.113134,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,29.118547,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,30.66358,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,30.458303,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,30.466791,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,29.898916,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,30.61825,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,30.31312,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,29.116182,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,28.938334,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,27.582624,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,26.005247,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,25.113981,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,25.226454,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,25.067133,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,23.612185,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,24.035147,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,24.5356,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,23.97441,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,23.250872,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,23.363626,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,23.794264,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,25.276888,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,24.397493,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,23.80678,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,24.371614,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,25.198664,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,23.557566,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,24.916952,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,27.004728,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,28.04907,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,29.707903,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,29.90285,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,31.35629,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,30.927477,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,30.685564,gru
JUS FRAISE  MINI CAMAROSA 250 ml,14,30.480162,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,30.211084,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,30.205416,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,27.995913,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,25.613497,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,24.827234,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,23.721403,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,23.254034,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,24.066538,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,24.358046,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,23.57995,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,23.338621,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,24.374693,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,25.332224,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,25.247637,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,24.78631,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,24.999788,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,23.903154,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,24.19842,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,22.451487,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,21.59546,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,22.2139,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,21.464472,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,22.107004,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,22.004213,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,21.975855,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,23.9252,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,24.422983,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,25.710466,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,27.615904,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,26.912325,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,26.338312,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,27.16807,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,27.35922,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,26.79067,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,25.609423,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,24.550924,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,22.480417,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,20.870127,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,20.674288,gru
JUS FRAISE  MINI CAMAROSA 250 ml,15,19.775873,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,18.725863,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,18.661722,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,18.996569,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,19.723154,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,19.911951,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,20.618883,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,22.023554,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,22.433577,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,24.59252,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,25.36592,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,24.831583,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,24.095213,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,24.86548,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,25.380705,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,25.151377,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,26.787859,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,26.857206,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,27.0757,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,27.101072,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,26.761301,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,27.63511,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,26.530123,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,26.578463,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,25.278284,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,23.264746,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,22.790468,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,22.805716,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,22.459394,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,21.435068,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,22.68897,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,21.75004,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,21.238153,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,19.434893,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,20.518686,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,21.369509,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,22.400053,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,23.517416,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,24.655375,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,24.338106,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,24.00659,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,23.41398,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,24.201715,gru
JUS FRAISE  MINI CAMAROSA 250 ml,16,25.465189,gru
JUS FRAISE  MINI CAMAROSA 250 ml,17,23.86526,gru
JUS FRAISE  MINI CAMAROSA 250 ml,17,22.656042,gru
JUS FRAISE  MINI CAMAROSA 250 ml,17,22.713789,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,22.564318,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,22.061754,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,20.988947,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,21.313768,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,22.565325,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,21.95675,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,20.929781,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,21.13563,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,20.316217,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,20.556742,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,20.554514,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,21.24753,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,21.018023,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,19.952936,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,20.91775,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,19.933855,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,18.95125,gru
JUS FRAISE  MINI CAMAROSA 250 ml,19,20.14966,gru
JUS FRAISE  MINI CAMAROSA 250 ml,20,19.657839,gru
JUS FRAISE  MINI CAMAROSA 250 ml,20,18.938974,gru
JUS FRAISE  MINI CAMAROSA 250 ml,20,18.752253,gru
JUS FRAISE  MINI CAMAROSA 250 ml,20,19.218279,gru
JUS FRAISE  MINI CAMAROSA 250 ml,20,18.995104,gru
JUS FRAISE  MINI CAMAROSA 250 ml,20,18.143175,gru
JUS FRAISE  MINI CAMAROSA 250 ml,20,18.2866,gru
JUS FRAISE  MINI CAMAROSA 250 ml,20,19.11928,gru
JUS FRAISE  MINI CAMAROSA 250 ml,20,18.262453,gru
JUS STILL 20 CL,9,15.559458,gru
JUS STILL 20 CL,11,17.626993,gru
JUS STILL 20 CL,11,18.485216,gru
JUS STILL 20 CL,11,18.454737,gru
JUS STILL 20 CL,12,20.360544,gru
JUS STILL 20 CL,12,23.658667,gru
JUS STILL 20 CL,13,24.38402,gru
JUS STILL 20 CL,13,27.105982,gru
JUS STILL 20 CL,13,26.320734,gru
JUS STILL 20 CL,13,28.041193,gru
JUS STILL 20 CL,13,29.70756,gru
JUS STILL 20 CL,13,30.800081,gru
JUS STILL 20 CL,13,32.00616,gru
JUS STILL 20 CL,13,34.42522,gru
JUS STILL 20 CL,14,36.60133,gru
JUS STILL 20 CL,14,38.3181,gru
JUS STILL 20 CL,14,39.56965,gru
JUS STILL 20 CL,14,42.87701,gru
JUS STILL 20 CL,14,44.542427,gru
JUS STILL 20 CL,14,49.078976,gru
JUS STILL 20 CL,14,48.134476,gru
JUS STILL 20 CL,14,47.8994,gru
JUS STILL 20 CL,14,49.23652,gru
JUS STILL 20 CL,14,49.529793,gru
JUS STILL 20 CL,15,46.8146,gru
JUS STILL 20 CL,15,46.82762,gru
JUS STILL 20 CL,15,45.34251,gru
JUS STILL 20 CL,15,45.734478,gru
JUS STILL 20 CL,15,46.00293,gru
JUS STILL 20 CL,15,44.986526,gru
JUS STILL 20 CL,16,45.472622,gru
JUS STILL 20 CL,16,43.495483,gru
JUS STILL 20 CL,16,49.25237,gru
JUS STILL 20 CL,16,49.578876,gru
JUS STILL 20 CL,16,52.794334,gru
JUS STILL 20 CL,16,56.173843,gru
JUS STILL 20 CL,16,56.03957,gru
JUS STILL 20 CL,16,53.80652,gru
JUS STILL 20 CL,16,55.78444,gru
JUS STILL 20 CL,17,54.66932,gru
JUS STILL 20 CL,17,56.97367,gru
JUS STILL 20 CL,17,51.51402,gru
JUS STILL 20 CL,17,50.802933,gru
JUS STILL 20 CL,17,47.78382,gru
JUS STILL 20 CL,17,48.0538,gru
JUS STILL 20 CL,17,48.362007,gru
JUS STILL 20 CL,18,48.655537,gru
JUS STILL 20 CL,18,51.42335,gru
JUS STILL 20 CL,18,49.24523,gru
JUS STILL 20 CL,18,53.845592,gru
JUS STILL 20 CL,18,66.551315,gru
JUS STILL 20 CL,19,65.087425,gru
JUS STILL 20 CL,19,85.74094,gru
JUS STILL 20 CL,19,84.9293,gru
JUS STILL 20 CL,19,84.34762,gru
JUS STILL 20 CL,19,102.28801,gru
JUS STILL 20 CL,19,90.76495,gru
JUS STILL 20 CL,20,65.214645,gru
JUS STILL 20 CL,20,67.7329,gru
JUS STILL 20 CL,20,62.887157,gru
JUS STILL 20 CL,20,61.71881,gru
JUS STILL 20 CL,20,60.73229,gru
JUS STILL 20 CL,20,63.191658,gru
JUS STILL 20 CL,20,67.53125,gru
JUS STILL 20 CL,20,62.038467,gru
JUS STILL 20 CL,21,57.44237,gru
JUS STILL 20 CL,21,55.878563,gru
JUS STILL 20 CL,21,52.9867,gru
JUS STILL 20 CL,21,50.56576,gru
JUS STILL 20 CL,21,53.339638,gru
JUS STILL 20 CL,21,51.869164,gru
JUS STILL 20 CL,21,46.55442,gru
JUS STILL 20 CL,21,45.945816,gru
JUS STILL 20 CL,21,44.921543,gru
JUS STILL 20 CL,21,41.389977,gru
JUS STILL 20 CL,21,40.471676,gru
JUS STILL 20 CL,21,41.459324,gru
JUS STILL 20 CL,21,36.172726,gru
JUS STILL 20 CL,21,31.39902,gru
JUS STILL 20 CL,21,26.993547,gru
JUS STILL 20 CL,21,26.654299,gru
JUS STILL 20 CL,22,29.312197,gru
JUS STILL 20 CL,22,30.813097,gru
JUS STILL 20 CL,22,31.82195,gru
JUS STILL 20 CL,22,33.98022,gru
JUS STILL 20 CL,22,34.220703,gru
JUS STILL 20 CL,22,36.187553,gru
JUS STILL 20 CL,23,41.65908,gru
JUS STILL 20 CL,23,43.62009,gru
JUS STILL 20 CL,23,46.844284,gru
JUS STILL 20 CL,23,51.58094,gru
JUS STILL 20 CL,23,52.66427,gru
JUS STILL 20 CL,23,52.33359,gru
JUS STILL 20 CL,24,46.61294,gru
JUS STILL 20 CL,24,50.707066,gru
JUS STILL 20 CL,24,51.971317,gru
JUS STILL 20 CL,24,56.10896,gru
JUS STILL 20 CL,24,56.43994,gru
JUS STILL 20 CL,24,56.71966,gru
JUS STILL 20 CL,24,58.71856,gru
JUS STILL 20 CL,24,60.73467,gru
JUS STILL 20 CL,24,59.889202,gru
JUS STILL 20 CL,24,52.71893,gru
JUS STILL 20 CL,25,58.825962,gru
JUS STILL 20 CL,25,57.72922,gru
JUS STILL 20 CL,25,58.98479,gru
JUS STILL 20 CL,25,62.21179,gru
JUS STILL 20 CL,26,59.06049,gru
JUS STILL 20 CL,26,60.299118,gru
JUS STILL 20 CL,26,61.507233,gru
JUS STILL 20 CL,26,64.76527,gru
JUS STILL 20 CL,26,59.60885,gru
JUS STILL 20 CL,26,59.158573,gru
JUS STILL 20 CL,26,61.750164,gru
JUS STILL 20 CL,26,59.236088,gru
JUS STILL 20 CL,26,55.508617,gru
JUS STILL 20 CL,27,53.440315,gru
JUS STILL 20 CL,27,54.838642,gru
JUS STILL 20 CL,27,52.36473,gru
JUS STILL 20 CL,27,48.696728,gru
JUS STILL 20 CL,27,47.259468,gru
JUS STILL 20 CL,27,43.237232,gru
JUS STILL 20 CL,27,44.81573,gru
JUS STILL 20 CL,28,40.74845,gru
JUS STILL 20 CL,28,35.744675,gru
JUS STILL 20 CL,28,34.87565,gru
JUS STILL 20 CL,28,32.038826,gru
JUS STILL 20 CL,28,31.273314,gru
JUS STILL 20 CL,28,31.63994,gru
JUS STILL 20 CL,28,32.204784,gru
JUS STILL 20 CL,28,31.76002,gru
JUS STILL 20 CL,28,32.023937,gru
JUS STILL 20 CL,29,30.078146,gru
JUS STILL 20 CL,29,27.810572,gru
JUS STILL 20 CL,29,26.456728,gru
JUS STILL 20 CL,29,26.23612,gru
JUS STILL 20 CL,29,31.538366,gru
JUS STILL 20 CL,30,33.959385,gru
JUS STILL 20 CL,30,36.842167,gru
JUS STILL 20 CL,30,39.930508,gru
JUS STILL 20 CL,30,43.195408,gru
JUS STILL 20 CL,31,45.844147,gru
JUS STILL 20 CL,31,50.639465,gru
JUS STILL 20 CL,31,56.988235,gru
JUS STILL 20 CL,31,61.042244,gru
JUS STILL 20 CL,31,60.077854,gru
JUS STILL 20 CL,32,63.350037,gru
JUS STILL 20 CL,32,64.677826,gru
JUS STILL 20 CL,32,60.988396,gru
JUS STILL 20 CL,32,57.55725,gru
JUS STILL 20 CL,33,57.783703,gru
JUS STILL 20 CL,33,60.80007,gru
JUS STILL 20 CL,33,60.351322,gru
JUS STILL 20 CL,33,55.788002,gru
JUS STILL 20 CL,33,53.678154,gru
JUS STILL 20 CL,34,56.336597,gru
JUS STILL 20 CL,34,57.078163,gru
JUS STILL 20 CL,34,55.60702,gru
JUS STILL 20 CL,34,54.083717,gru
JUS STILL 20 CL,34,51.684906,gru
JUS STILL 20 CL,34,52.509186,gru
JUS STILL 20 CL,35,54.24915,gru
JUS STILL 20 CL,35,52.80853,gru
JUS STILL 20 CL,35,48.762726,gru
JUS STILL 20 CL,35,43.73527,gru
JUS STILL 20 CL,35,42.963818,gru
JUS STILL 20 CL,35,45.17231,gru
JUS STILL 20 CL,35,43.967487,gru
JUS STILL 20 CL,35,42.594803,gru
JUS STILL 20 CL,35,40.037003,gru
JUS STILL 20 CL,36,40.75165,gru
JUS STILL 20 CL,36,40.431,gru
JUS STILL 20 CL,36,39.55545,gru
JUS STILL 20 CL,36,40.603745,gru
JUS STILL 20 CL,36,40.98606,gru
JUS STILL 20 CL,37,39.069744,gru
JUS STILL 20 CL,37,40.213642,gru
JUS STILL 20 CL,37,35.969475,gru
JUS STILL 20 CL,37,36.603065,gru
JUS STILL 20 CL,37,40.360622,gru
JUS STILL 20 CL,37,41.782875,gru
JUS STILL 20 CL,37,42.267776,gru
JUS STILL 20 CL,38,42.522602,gru
JUS STILL 20 CL,38,46.71127,gru
JUS STILL 20 CL,38,49.632977,gru
JUS STILL 20 CL,38,50.11468,gru
JUS STILL 20 CL,38,45.478786,gru
JUS STILL 20 CL,38,45.72123,gru
JUS STILL 20 CL,39,44.353786,gru
JUS STILL 20 CL,39,42.371162,gru
JUS STILL 20 CL,39,40.062622,gru
JUS STILL 20 CL,39,40.90853,gru
JUS STILL 20 CL,39,41.16405,gru
JUS STILL 20 CL,40,41.9223,gru
JUS STILL 20 CL,40,38.8279,gru
JUS STILL 20 CL,40,38.822395,gru
JUS STILL 20 CL,40,38.49969,gru
JUS STILL 20 CL,41,37.44914,gru
JUS STILL 20 CL,41,32.045326,gru
JUS STILL 20 CL,41,29.911089,gru
JUS STILL 20 CL,41,28.92916,gru
JUS STILL 20 CL,41,28.386938,gru
JUS STILL 20 CL,41,29.783102,gru
JUS STILL 20 CL,41,28.282488,gru
JUS STILL 20 CL,41,31.758535,gru
JUS STILL 20 CL,42,35.26263,gru
JUS STILL 20 CL,42,35.76043,gru
JUS STILL 20 CL,42,40.40035,gru
JUS STILL 20 CL,42,43.507526,gru
JUS STILL 20 CL,42,51.569775,gru
JUS STILL 20 CL,42,51.90939,gru
JUS STILL 20 CL,43,52.545567,gru
JUS STILL 20 CL,43,57.552654,gru
JUS STILL 20 CL,43,56.47326,gru
JUS STILL 20 CL,43,56.49506,gru
JUS STILL 20 CL,44,53.85229,gru
JUS STILL 20 CL,45,49.379383,gru
JUS STILL 20 CL,46,44.78966,gru
JUS STILL 20 CL,46,37.00202,gru
JUS STILL 20 CL,46,32.76211,gru
JUS STILL 20 CL,46,27.651762,gru
JUS STILL 20 CL,46,24.633936,gru
JUS STILL 20 CL,47,23.040274,gru
JUS STILL 20 CL,47,21.50722,gru
JUS STILL 20 CL,47,18.51069,gru
JUS STILL 20 CL,47,24.171713,gru
JUS STILL 20 CL,47,28.712736,gru
JUS STILL 20 CL,47,32.469078,gru
JUS STILL 20 CL,47,32.457745,gru
JUS STILL 20 CL,47,33.872337,gru
JUS STILL 20 CL,48,32.72526,gru
JUS STILL 20 CL,48,35.896362,gru
JUS STILL 20 CL,48,35.753193,gru
JUS STILL 20 CL,48,39.10888,gru
JUS STILL 20 CL,48,39.317493,gru
JUS STILL 20 CL,48,38.923347,gru
JUS STILL 20 CL,49,46.067513,gru
